회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),비유동금융부채(*)(IFRS)(천원),비유동금융부채(*)(IFRS연결)(천원)
(주)나노엔텍,039860,2018/12,45657059,42161682,0,0
(주)나노엔텍,039860,2019/12,50554981,46639328,8193,36904
(주)나무가,190510,2015/12,147630953,203857810,0,0
(주)나무가,190510,2016/12,114797114,195912474,291414,0
(주)나무가,190510,2017/12,73845257,142414320,370128,0
(주)나무가,190510,2018/12,78000824,118767661,111179,0
(주)나무가,190510,2019/12,157114377,194518538,3316832,3791337
(주)나스미디어,089600,2013/12,97139620,,0,
(주)나스미디어,089600,2014/12,97502238,,0,
(주)나스미디어,089600,2015/12,141732627,,0,
(주)나스미디어,089600,2016/12,192274757,263925022,0,0
(주)나스미디어,089600,2017/12,239540352,315966980,0,0
(주)나스미디어,089600,2018/12,229196776,303112420,0,0
(주)나스미디어,089600,2019/12,279587256,356236026,1474467,2371082
(주)나이벡,138610,2011/12,17401025,,0,
(주)나이벡,138610,2012/12,16460027,,0,
(주)나이벡,138610,2013/12,17054924,,0,
(주)나이벡,138610,2014/12,14148441,,0,
(주)나이벡,138610,2015/12,19428914,,0,
(주)나이벡,138610,2016/12,22969642,,0,
(주)나이벡,138610,2017/12,25750373,,0,
(주)나이벡,138610,2018/12,22317590,,0,
(주)나이벡,138610,2019/12,35734880,,699943,
(주)나이스디앤비,130580,2011/12,22641623,,0,
(주)나이스디앤비,130580,2012/12,24790683,,0,
(주)나이스디앤비,130580,2013/12,27132117,,0,
(주)나이스디앤비,130580,2014/12,31070259,,0,
(주)나이스디앤비,130580,2015/12,34806859,37168676,0,0
(주)나이스디앤비,130580,2016/12,37343939,40466208,0,0
(주)나이스디앤비,130580,2017/12,43008000,46928148,0,0
(주)나이스디앤비,130580,2018/12,51102350,56660361,0,0
(주)나이스디앤비,130580,2019/12,60523112,78675556,794664,1072359
(주)나이스홀딩스,034310,2010/12,347030512,416201935,0,20034
(주)나이스홀딩스,034310,2011/12,329687222,427573951,0,90099
(주)나이스홀딩스,034310,2012/12,326573175,496053949,0,32422
(주)나이스홀딩스,034310,2013/12,340424811,865450175,0,95465
(주)나이스홀딩스,034310,2014/12,374466879,1191004551,0,488823
(주)나이스홀딩스,034310,2015/12,379918653,1242453840,0,5434765
(주)나이스홀딩스,034310,2016/12,388557495,1408253173,346340,7663200
(주)나이스홀딩스,034310,2017/12,384843529,1742367144,601530,10813536
(주)나이스홀딩스,034310,2018/12,423389599,2172977804,26800563,8531963
(주)나이스홀딩스,034310,2019/12,438147427,2564827369,16361960,38646880
(주)나인테크,267320,2017/12,,,,
(주)나인테크,267320,2018/12,,,,
(주)나인테크,267320,2019/12,,,,
(주)남선알미늄,008350,2010/12,205272364,210642148,70000,70000
(주)남선알미늄,008350,2011/12,224292636,259574975,728533,728533
(주)남선알미늄,008350,2012/12,236720122,,0,
(주)남선알미늄,008350,2013/12,237576875,,0,
(주)남선알미늄,008350,2014/12,240321965,,0,
(주)남선알미늄,008350,2015/12,286102329,,0,
(주)남선알미늄,008350,2016/12,283413750,,0,
(주)남선알미늄,008350,2017/12,284649401,,0,
(주)남선알미늄,008350,2018/12,294949630,303023071,0,0
(주)남선알미늄,008350,2019/12,292559970,295529661,100684,100684
(주)남성,004270,2010/12,184682868,223930134,4107551,5030399
(주)남성,004270,2011/12,185361070,222934371,4039363,5814272
(주)남성,004270,2012/12,189440992,221414593,4001962,4610853
(주)남성,004270,2013/12,170466140,200078722,3727243,4295456
(주)남성,004270,2014/12,170614606,195514519,3790395,0
(주)남성,004270,2015/12,176973347,201740627,3859688,0
(주)남성,004270,2016/12,169335721,204535206,3797402,0
(주)남성,004270,2017/12,170016707,203435953,3883482,0
(주)남성,004270,2018/12,168663357,205083689,2677782,4227517
(주)남성,004270,2019/12,168351672,204791617,2611582,3801172
(주)내츄럴엔도텍,168330,2013/12,68289681,,367056,
(주)내츄럴엔도텍,168330,2014/12,88718019,,0,
(주)내츄럴엔도텍,168330,2015/12,68048870,69432771,0,0
(주)내츄럴엔도텍,168330,2016/12,84785249,85875253,0,0
(주)내츄럴엔도텍,168330,2017/12,76003964,85682820,0,0
(주)내츄럴엔도텍,168330,2018/12,58376529,61165965,0,0
(주)내츄럴엔도텍,168330,2019/12,46385446,48783961,96690,130232
(주)네오리진,094860,2010/12,26928770,33848268,25000,25000
(주)네오리진,094860,2011/12,38211632,50506702,0,0
(주)네오리진,094860,2012/12,43332725,,0,
(주)네오리진,094860,2013/12,41590190,,0,
(주)네오리진,094860,2014/12,30254515,,0,
(주)네오리진,094860,2015/12,15421277,,0,
(주)네오리진,094860,2016/12,15595920,,0,
(주)네오리진,094860,2017/12,17731465,17683620,0,0
(주)네오리진,094860,2018/12,14691632,,0,
(주)네오리진,094860,2019/12,14066760,,740604,
(주)네오셈,253590,2018/12,,,,
(주)네오셈,253590,2019/12,61104654,64170222,0,783514
(주)네오오토,212560,2015/12,120456080,,0,
(주)네오오토,212560,2016/12,134856787,,0,
(주)네오오토,212560,2017/12,137106556,,0,
(주)네오오토,212560,2018/12,142507781,,0,
(주)네오오토,212560,2019/12,141061458,,81280,
(주)네오위즈,095660,2010/12,427577101,433550345,279273,279273
(주)네오위즈,095660,2011/12,591341137,626224593,410528,761418
(주)네오위즈,095660,2012/12,617354527,625813964,161993,199384
(주)네오위즈,095660,2013/12,551249191,506848572,169054,1298841
(주)네오위즈,095660,2014/12,461517570,423334499,26911,20607230
(주)네오위즈,095660,2015/12,449105231,374371339,6022,359063
(주)네오위즈,095660,2016/12,384869735,317438639,0,95635
(주)네오위즈,095660,2017/12,358084232,304359379,0,0
(주)네오위즈,095660,2018/12,369637231,366712258,0,0
(주)네오위즈,095660,2019/12,364839362,398001624,5141,2314753
(주)네오위즈홀딩스,042420,2010/12,223641895,631258323,0,920549
(주)네오위즈홀딩스,042420,2011/12,281363732,699856916,0,1487290
(주)네오위즈홀딩스,042420,2012/12,293245166,689645348,0,209187
(주)네오위즈홀딩스,042420,2013/12,262710442,588519102,0,1316546
(주)네오위즈홀딩스,042420,2014/12,272391992,573964611,0,20615785
(주)네오위즈홀딩스,042420,2015/12,368262016,570887893,0,359063
(주)네오위즈홀딩스,042420,2016/12,328583153,533357640,0,95635
(주)네오위즈홀딩스,042420,2017/12,313767777,524777876,0,0
(주)네오위즈홀딩스,042420,2018/12,306379044,590591987,0,0
(주)네오위즈홀딩스,042420,2019/12,305733563,622123554,320571,2314753
(주)네오크레마,311390,2019/12,45863302,47211442,0,74777
(주)네오티스,085910,2010/12,61152502,71336014,0,0
(주)네오티스,085910,2011/12,68203366,,0,
(주)네오티스,085910,2012/12,70371168,,0,
(주)네오티스,085910,2013/12,82403567,85206045,0,0
(주)네오티스,085910,2014/12,80613277,84630312,0,0
(주)네오티스,085910,2015/12,80839473,84946749,0,0
(주)네오티스,085910,2016/12,81259493,84886956,0,0
(주)네오티스,085910,2017/12,78550459,81029245,0,0
(주)네오티스,085910,2018/12,84260526,86639875,0,0
(주)네오티스,085910,2019/12,84509470,86911739,118467,69719
(주)네오팜,092730,2010/12,33037675,,0,
(주)네오팜,092730,2011/12,34000642,,0,
(주)네오팜,092730,2012/12,34141789,,0,
(주)네오팜,092730,2013/12,34758707,,0,
(주)네오팜,092730,2014/12,35836403,,0,
(주)네오팜,092730,2015/12,40409458,,0,
(주)네오팜,092730,2016/12,46991314,46509145,0,0
(주)네오팜,092730,2017/12,57785337,56694807,0,0
(주)네오팜,092730,2018/12,74458661,72928484,0,0
(주)네오팜,092730,2019/12,123245965,122741537,0,0
(주)네오펙트,290660,2018/12,41288317,35920416,1720558,1776470
(주)네오펙트,290660,2019/12,43811943,47016455,89790,1770165
(주)네온테크,306620,2018/12,,,,
(주)네온테크,306620,2019/12,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,33226391,,147600,
(주)네이블커뮤니케이션즈,153460,2013/12,29331445,,0,
(주)네이블커뮤니케이션즈,153460,2014/12,30283653,30322642,0,0
(주)네이블커뮤니케이션즈,153460,2015/12,30741693,,0,
(주)네이블커뮤니케이션즈,153460,2016/12,38055743,,0,
(주)네이블커뮤니케이션즈,153460,2017/12,30886559,,0,
(주)네이블커뮤니케이션즈,153460,2018/12,28037387,,0,
(주)네이블커뮤니케이션즈,153460,2019/12,25949215,,929,
(주)네이처셀,007390,2010/12,24448071,,0,
(주)네이처셀,007390,2011/12,26205792,,0,
(주)네이처셀,007390,2012/12,24824589,,0,
(주)네이처셀,007390,2013/12,23016530,,0,
(주)네이처셀,007390,2014/12,24536576,,0,
(주)네이처셀,007390,2015/12,45969748,,0,
(주)네이처셀,007390,2016/12,52666628,,0,
(주)네이처셀,007390,2017/12,51440663,,0,
(주)네이처셀,007390,2018/12,52875422,,0,
(주)네이처셀,007390,2019/12,93110328,,1851092,
(주)네패스,033640,2010/12,285049925,326570120,6160221,12437912
(주)네패스,033640,2011/12,268636973,319659039,3239389,12104507
(주)네패스,033640,2012/12,313471403,338761029,3537048,6551234
(주)네패스,033640,2013/12,308568404,395087608,2689924,27758848
(주)네패스,033640,2014/12,308801673,385538915,2035035,30650697
(주)네패스,033640,2015/12,287262174,355858618,868495,18948094
(주)네패스,033640,2016/12,275811611,298597454,7296391,11988848
(주)네패스,033640,2017/12,292764814,308121193,18860900,23955308
(주)네패스,033640,2018/12,286763961,281991633,2805259,7863896
(주)네패스,033640,2019/12,392537623,521648374,519939,64813015
(주)넥센,005720,2010/12,414861270,467940075,173763,8578163
(주)넥센,005720,2011/12,428934662,521959112,513845,9068245
(주)넥센,005720,2012/12,553189087,720858644,559047,7383015
(주)넥센,005720,2013/12,550327802,787194782,315059,261220
(주)넥센,005720,2014/12,568520715,837243995,257473,226310
(주)넥센,005720,2015/12,569535605,883064033,0,0
(주)넥센,005720,2016/12,581253078,970602747,0,0
(주)넥센,005720,2017/12,653953608,1085451848,0,0
(주)넥센,005720,2018/12,660401955,3825103267,0,6643099
(주)넥센,005720,2019/12,651025593,4098014996,294144,25129223
(주)넥스턴바이오사이언스,089140,2010/12,28078729,,0,
(주)넥스턴바이오사이언스,089140,2011/12,30761087,,0,
(주)넥스턴바이오사이언스,089140,2012/12,28408118,,0,
(주)넥스턴바이오사이언스,089140,2013/12,30594123,,0,
(주)넥스턴바이오사이언스,089140,2014/12,33483189,,0,
(주)넥스턴바이오사이언스,089140,2015/12,33210149,,0,
(주)넥스턴바이오사이언스,089140,2016/12,98533684,,0,
(주)넥스턴바이오사이언스,089140,2017/12,94752881,,0,
(주)넥스턴바이오사이언스,089140,2018/12,113520280,,0,
(주)넥스턴바이오사이언스,089140,2019/12,105169657,,13552,
(주)넥스트아이,137940,2011/12,26466732,,0,
(주)넥스트아이,137940,2012/12,32953013,34121513,0,0
(주)넥스트아이,137940,2013/12,39741543,40616025,0,0
(주)넥스트아이,137940,2014/12,43788615,44377477,0,0
(주)넥스트아이,137940,2015/12,44416952,46268860,0,0
(주)넥스트아이,137940,2016/12,84181290,98887814,0,0
(주)넥스트아이,137940,2017/12,112900563,138956473,0,0
(주)넥스트아이,137940,2018/12,96931481,177572044,0,0
(주)넥스트아이,137940,2019/12,99320936,174552667,10344,571880
(주)넥스트엔터테인먼트월드,160550,2014/12,173642958,179333543,0,0
(주)넥스트엔터테인먼트월드,160550,2015/12,192488791,200430116,740000,0
(주)넥스트엔터테인먼트월드,160550,2016/12,218017170,230523945,0,0
(주)넥스트엔터테인먼트월드,160550,2017/12,223093076,256463072,0,0
(주)넥스트엔터테인먼트월드,160550,2018/12,210370784,256522672,0,0
(주)넥스트엔터테인먼트월드,160550,2019/12,212129385,313341346,4144295,5278999
(주)넥슨게임즈,225570,2015/12,,,,
(주)넥슨게임즈,225570,2016/12,,,,
(주)넥슨게임즈,225570,2017/12,42988788,,0,
(주)넥슨게임즈,225570,2018/12,29415924,,0,
(주)넥슨게임즈,225570,2019/12,72946033,,12129143,
(주)넵튠,217270,2015/12,,,,
(주)넵튠,217270,2016/12,43886650,47885328,0,0
(주)넵튠,217270,2017/12,105560625,110288332,0,0
(주)넵튠,217270,2018/12,123729011,129607837,0,499997
(주)넵튠,217270,2019/12,113005518,115667487,1003241,3300244
(주)노랑풍선,104620,2019/12,114665477,114981929,659310,659310
(주)노루페인트,090350,2010/12,421870977,432876772,0,0
(주)노루페인트,090350,2011/12,473071190,490240264,0,0
(주)노루페인트,090350,2012/12,511877762,527545682,0,242186
(주)노루페인트,090350,2013/12,507427528,528887786,0,0
(주)노루페인트,090350,2014/12,518168929,544220095,0,0
(주)노루페인트,090350,2015/12,526081263,572890897,15585,15585
(주)노루페인트,090350,2016/12,543186736,570582358,0,0
(주)노루페인트,090350,2017/12,541017214,591817509,0,0
(주)노루페인트,090350,2018/12,555644322,607444943,0,0
(주)노루페인트,090350,2019/12,570495808,627342505,1005726,1503349
(주)노루홀딩스,000320,2010/12,259243036,747944642,0,0
(주)노루홀딩스,000320,2011/12,253906367,787102842,0,0
(주)노루홀딩스,000320,2012/12,264856913,835907566,0,0
(주)노루홀딩스,000320,2013/12,281605639,852424599,0,0
(주)노루홀딩스,000320,2014/12,290205704,899883032,0,0
(주)노루홀딩스,000320,2015/12,296813243,986460689,16587,32172
(주)노루홀딩스,000320,2016/12,358239741,970205089,253,253
(주)노루홀딩스,000320,2017/12,360020678,988648437,0,0
(주)노루홀딩스,000320,2018/12,359065830,987142342,23151,0
(주)노루홀딩스,000320,2019/12,358530733,1007372302,76446,2558614
(주)노바렉스,194700,2018/12,107314076,106320975,0,0
(주)노바렉스,194700,2019/12,155770082,154372405,1658006,1664519
(주)노바텍,285490,2018/12,32623828,33247538,0,0
(주)노바텍,285490,2019/12,44428906,39961029,0,101702
(주)노블엠앤비,106520,2012/12,92004066,91658984,0,0
(주)노블엠앤비,106520,2013/12,128993822,129473218,0,0
(주)노블엠앤비,106520,2014/12,103247253,104172101,0,0
(주)노블엠앤비,106520,2015/12,128981670,161827043,0,0
(주)노블엠앤비,106520,2016/12,93648196,124085655,0,0
(주)노블엠앤비,106520,2017/12,97888905,118174546,0,0
(주)노블엠앤비,106520,2018/12,89145551,110217014,0,0
(주)노블엠앤비,106520,2019/12,93644281,106373832,3885462,4872944
(주)노터스,278650,2019/12,57879362,61530652,291913,573161
(주)녹십자,006280,2010/12,755817209,768823264,0,0
(주)녹십자,006280,2011/12,814582371,860353832,0,0
(주)녹십자,006280,2012/12,904287417,954379520,0,0
(주)녹십자,006280,2013/12,1040802954,1104264801,437000,0
(주)녹십자,006280,2014/12,1232228382,1330351374,96000,0
(주)녹십자,006280,2015/12,1323117870,1415128446,986362,6921000
(주)녹십자,006280,2016/12,1422757264,1550614664,5941938,11798000
(주)녹십자,006280,2017/12,1575759046,1703581525,5457000,5457000
(주)녹십자,006280,2018/12,1580579529,1723409866,5054000,5054000
(주)녹십자,006280,2019/12,1742374171,1959299528,59948333,73716601
(주)녹십자엠에스,142280,2014/12,52098526,,0,
(주)녹십자엠에스,142280,2015/12,67895027,72607494,1612270,4326664
(주)녹십자엠에스,142280,2016/12,60320733,63605007,2233087,4454762
(주)녹십자엠에스,142280,2017/12,57624087,61564417,0,0
(주)녹십자엠에스,142280,2018/12,60982362,63972829,0,0
(주)녹십자엠에스,142280,2019/12,85901362,88866125,5010049,5010049
(주)녹십자웰빙,234690,2019/12,106715710,,7135970,
(주)녹십자홀딩스,005250,2010/12,877055746,4145127086,2490350,2301427
(주)녹십자홀딩스,005250,2011/12,880446935,4603216704,188922,0
(주)녹십자홀딩스,005250,2012/12,699470921,1446337218,208304,0
(주)녹십자홀딩스,005250,2013/12,766055042,1624124363,52016,0
(주)녹십자홀딩스,005250,2014/12,722616440,1790874896,0,0
(주)녹십자홀딩스,005250,2015/12,829703432,2058661120,0,6921000
(주)녹십자홀딩스,005250,2016/12,846282314,2249277259,0,7130000
(주)녹십자홀딩스,005250,2017/12,958660032,2560695918,1816612,0
(주)녹십자홀딩스,005250,2018/12,993043941,2628599972,1267000,0
(주)녹십자홀딩스,005250,2019/12,928991658,2773868507,7108244,57544081
(주)녹원씨엔아이,065560,2010/12,21457739,22801211,0,0
(주)녹원씨엔아이,065560,2011/12,19339665,20810938,0,0
(주)녹원씨엔아이,065560,2012/12,14679657,19329646,0,0
(주)녹원씨엔아이,065560,2013/12,11575507,12655063,0,0
(주)녹원씨엔아이,065560,2014/12,15797399,21914387,0,0
(주)녹원씨엔아이,065560,2015/12,18468597,24796543,0,0
(주)녹원씨엔아이,065560,2016/12,11147971,11148825,0,0
(주)녹원씨엔아이,065560,2017/12,74655878,114012404,0,0
(주)녹원씨엔아이,065560,2018/12,107122043,125078941,0,0
(주)녹원씨엔아이,065560,2019/12,88797759,103930553,0,172021
(주)농심,004370,2010/12,2113563095,2181583573,0,0
(주)농심,004370,2011/12,2170397253,2270287656,0,0
(주)농심,004370,2012/12,2075419644,2151310878,0,0
(주)농심,004370,2013/12,2129920031,2215391017,0,0
(주)농심,004370,2014/12,2116774394,2224132075,0,0
(주)농심,004370,2015/12,2257471088,2418707598,0,0
(주)농심,004370,2016/12,2330097985,2481287284,0,0
(주)농심,004370,2017/12,2317377704,2449898373,0,0
(주)농심,004370,2018/12,2406700249,2532286535,0,0
(주)농심,004370,2019/12,2496940454,2653049875,7030446,8768401
(주)농심홀딩스,072710,2010/12,578962806,955282042,0,0
(주)농심홀딩스,072710,2011/12,570464078,989299514,0,0
(주)농심홀딩스,072710,2012/12,570463412,968293002,0,0
(주)농심홀딩스,072710,2013/12,571644835,1027316750,0,0
(주)농심홀딩스,072710,2014/12,566805829,1034455583,0,0
(주)농심홀딩스,072710,2015/12,569266088,1084728406,0,0
(주)농심홀딩스,072710,2016/12,573761009,1171929234,0,0
(주)농심홀딩스,072710,2017/12,576908147,1145342998,0,0
(주)농심홀딩스,072710,2018/12,581585726,1194827993,0,0
(주)농심홀딩스,072710,2019/12,586483055,1216468899,29550,1190982
(주)누리플랜,069140,2010/12,52886269,51889049,0,0
(주)누리플랜,069140,2011/12,56159329,55711274,0,0
