회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),장기차입금(IFRS)(천원),단기차입금(IFRS)(천원),회사채(IFRS)(천원),이자비용(IFRS연결)(천원),이자비용(IFRS)(천원)
(주)SNT에너지,100840,2018/12,139516396,,118750224,,231276490,,22658363,,1825479,,280991534,,0,0,0,,0
(주)SNT에너지,100840,2019/12,202822913,213326726,170291934,177635077,245545053,244954910,17851276,18218102,14578960,15452273,331391237,333897235,0,0,0,0,5180
(주)SNT홀딩스,036530,2011/12,2257851,1663846065,0,1449348821,387839074,1311007481,1611687,123824178,5766277,87196578,388123974,2124828265,0,0,0,0,0
(주)SNT홀딩스,036530,2012/12,8718270,1668749904,0,1465168699,388611726,1318022867,2022710,117887632,9011145,63253909,388964716,2074903906,0,0,0,0,0
(주)SNT홀딩스,036530,2013/12,8826810,1576368464,0,1379201925,396851717,1374365240,1903453,112368449,8018313,53763061,397336142,2149176237,0,0,0,0,0
(주)SNT홀딩스,036530,2014/12,7701882,1552374806,0,1380123821,398863036,1356040938,1735761,106746009,6891599,66985248,399244416,2039388864,0,0,0,0,0
(주)SNT홀딩스,036530,2015/12,8475099,1612746929,0,1331347191,421925486,1529249091,1755565,119866075,27765789,116419931,430584006,2169311305,0,0,0,0,0
(주)SNT홀딩스,036530,2016/12,9818190,1537700275,0,1336617769,426682947,1530892611,1818263,128799440,6923176,10146568,427001710,2210178425,0,0,0,0,0
(주)SNT홀딩스,036530,2017/12,7417869,1508152132,0,1303372403,425136143,1519293154,2015960,144142589,4172419,25863066,425435423,2146174938,0,0,0,0,0
(주)SNT홀딩스,036530,2018/12,7292112,1401307482,0,1221120349,422573122,1503275496,1900080,107537015,6218079,73732317,422804813,2113834573,0,0,0,0,0
(주)SNT홀딩스,036530,2019/12,11015928,1512114565,0,1284171398,416939604,1625933047,2024424,101666105,9244252,124509305,417172874,2236679025,0,0,0,0,0
(주)STX,011810,2011/12,4173397000,5967701000,3988988000,5516021000,1164648000,1915942000,122698000,217072000,84657000,222363000,3302248000,5234175000,0,0,0,0,91958000
(주)STX,011810,2012/12,4116767000,6159850000,3997635000,6353608000,1123534000,1506639000,101399000,217053000,-23863000,-490928000,3226878000,5067029000,0,0,0,0,92496000
(주)STX,011810,2013/12,1895063000,2449401000,1814171000,3140865000,-522090000,-509663000,148125000,270312000,-1646014000,-1595630000,1086567000,1342520000,0,0,0,0,83645000
(주)STX,011810,2014/12,1291351000,1634606000,1233380000,1513363000,54894000,93662000,34557000,85552000,334488000,380584000,1070433000,1255002000,0,0,0,0,44568000
(주)STX,011810,2015/12,1362127000,1630827000,1352181000,1586081000,72316000,72342000,26282000,78916000,-53449000,-48982000,1057543000,1267224000,0,0,0,0,39104000
(주)STX,011810,2016/12,1465561000,1720153000,1494187000,1635394000,-328883000,-330596000,77154000,118928000,-456150000,-457446000,627686000,707709000,0,0,0,0,35884000
(주)STX,011810,2017/12,1595494000,1803878000,1541890000,1718572000,44710000,42560000,23434000,41253000,336179000,334386000,520393000,627542000,0,0,0,0,19326000
(주)STX,011810,2018/12,1329890000,1502985000,1319737000,1483048000,62213000,64028000,17055000,34715000,5024000,9107000,446758000,554061000,0,0,0,0,11938000
(주)STX,011810,2019/12,1237876000,1471164000,1225459000,1424697000,50616000,56291000,26114000,44719000,-37142000,-33218000,462734000,560107000,0,0,0,0,13062000
(주)TCC스틸,002710,2011/12,456928069,514424043,419062918,472273637,205616971,225441968,25079936,30600718,6828699,4557868,407743559,454329510,0,0,0,0,6999989
(주)TCC스틸,002710,2012/12,440568155,501337475,399338479,457927934,209755733,225998781,29554032,37475597,4206491,124581,438642951,547013976,0,0,0,0,8080856
(주)TCC스틸,002710,2013/12,419483813,500832754,385343144,474104834,210086242,205738102,25792395,34473642,391783,-19955830,444204925,543708595,0,0,0,0,8267162
(주)TCC스틸,002710,2014/12,401323585,518995240,364984531,483588495,210093654,189038004,25470505,35062274,1022624,-15813610,461297588,551000563,0,0,0,0,8269613
(주)TCC스틸,002710,2015/12,350074629,495795871,311691285,451936886,76555951,86012476,23812910,28003827,-140083396,-110218983,330651742,376394571,0,0,0,0,6899745
(주)TCC스틸,002710,2016/12,317235565,444453635,281559457,402898839,92623510,103337634,22384689,26203661,15468493,16948843,250878191,282914735,0,0,0,0,5640417
(주)TCC스틸,002710,2017/12,333762378,391370092,304470552,356978389,89627045,100915803,22532022,26285247,-2328706,1503708,248896237,278692540,0,0,0,0,4810271
(주)TCC스틸,002710,2018/12,351301866,413176279,320798763,377890304,98351707,112246210,14196981,18205373,7565000,9755131,268135677,304781579,0,0,0,0,4712795
(주)TCC스틸,002710,2019/12,339334364,437173902,312320391,405618477,97501452,116843135,14356868,18699255,1996130,5037267,270265082,314210087,0,0,0,0,5398933
(주)가비아,079940,2011/12,33792831,52838864,20761832,29173840,24298687,48665742,9105062,15470152,3262397,7014899,37295822,64954440,0,0,0,0,361451
(주)가비아,079940,2012/12,38482449,69058144,23494026,40302408,31165211,58945247,12039194,21135774,5737877,9419144,51795749,85244515,0,0,0,0,471786
(주)가비아,079940,2013/12,40507693,70675565,24558241,38882747,34822978,68600227,12914401,24759315,3786937,9505713,52151784,91231294,0,0,0,0,405591
(주)가비아,079940,2014/12,43906243,80432047,26874841,45275795,38147677,75509702,13580143,26773564,3076978,6752737,55984243,98544072,0,0,0,0,309276
(주)가비아,079940,2015/12,48446932,91648622,28806524,50078893,42470259,84096148,15108414,30220634,4288423,8530281,57657418,105081568,0,0,0,0,159930
(주)가비아,079940,2016/12,49430564,102178978,28802628,54998617,45413712,95951841,16646190,34631102,3544032,10177685,61160981,125796754,0,0,0,0,119467
(주)가비아,079940,2017/12,52365659,116217941,30561799,60313364,47662984,99896520,18627531,43192421,2493743,9669613,64986436,133382584,0,0,0,0,117130
(주)가비아,079940,2018/12,55197652,128728438,31654603,65751367,49832912,114187490,19436958,44788622,2762732,15340647,69315988,151440505,0,0,0,0,158738
(주)가비아,079940,2019/12,58254105,148306878,34532096,75650385,54084066,134959139,18832896,48919898,4654769,21102390,82964911,199916131,0,0,0,0,251017
(주)강스템바이오텍,217730,2015/12,1484593,,252810,,21237036,,6356984,,-5754141,,24982626,,0,0,0,,947886
(주)강스템바이오텍,217730,2016/12,842805,,57688,,22976911,,9902658,,-8300375,,47441769,,0,0,0,,482568
(주)강스템바이오텍,217730,2017/12,5394323,9132939,2402560,5874047,24668128,24482163,14124268,14996757,-10855842,-11531949,44508729,47198979,0,0,0,0,1403456
(주)강스템바이오텍,217730,2018/12,1001039,9165454,276617,7988195,47944961,47581374,11249767,12871228,-13500909,-14294032,66184838,73194018,0,0,0,0,881052
(주)강스템바이오텍,217730,2019/12,282069,6004584,141439,6428945,70845209,68719236,19551777,22729347,-25001590,-26394472,98625925,113643697,0,0,0,0,831730
(주)강원랜드,035250,2011/12,1263651213,1265686425,530019096,538388479,2278202202,2257362696,232036737,237651483,393401121,381175313,2730283806,2711401782,0,0,0,0,427568
(주)강원랜드,035250,2012/12,1292896121,1296191223,639097544,647845564,2383160603,2372026990,237009158,243477994,296503993,306228988,2915385756,2906655321,0,0,0,0,647592
(주)강원랜드,035250,2013/12,1356906162,1361286598,718286815,726091776,2523962938,2517696496,240055756,247153517,293129468,297596347,3105430200,3102036846,0,0,0,0,272921
(주)강원랜드,035250,2014/12,1492291312,1496541441,713323703,722297880,2716175018,2705357485,252649920,261071509,363815729,359348568,3380461682,3375127289,0,0,0,0,247465
(주)강원랜드,035250,2015/12,1630976696,1633716839,754752007,759645970,2997442337,2997755205,272340184,278670466,430459518,441629101,3688060027,3690791830,0,0,0,0,226922
(주)강원랜드,035250,2016/12,1694575212,1696532511,782103726,785177091,3252738063,3252727459,287586131,292739131,454998593,454533659,3975979890,3978987574,0,0,0,0,227810
(주)강원랜드,035250,2017/12,1602901764,1604470055,785131415,787533848,3500789656,3501235933,281945764,286038872,437096330,437540507,4182527382,4185657487,0,0,0,0,197207
(주)강원랜드,035250,2018/12,1436042435,1438059299,727185671,729593460,3586452533,3586777089,274005028,277765849,297320114,297236881,4229630541,4231241354,0,0,0,0,216518
(주)강원랜드,035250,2019/12,1517612252,1520080449,734363002,736659054,3718433001,3717759076,280523986,282268243,335609508,334653892,4436461953,4438119306,0,0,0,0,1819209
(주)강원에너지,114190,2011/11,50222892,,37631683,,24502434,,6335759,,5754715,,53719067,,0,0,0,,16730
(주)강원에너지,114190,2012/12,106471214,,85441450,,36107930,,9418599,,8974549,,89258208,,0,0,0,,198929
(주)강원에너지,114190,2013/12,50660659,,38917147,,45877155,,8509282,,3922208,,72441333,,0,0,0,,178578
(주)강원에너지,114190,2014/12,51481321,,40566049,,50445491,,9288976,,1123194,,67037639,,0,0,0,,41685
(주)강원에너지,114190,2015/12,48852892,46188664,40524653,38265188,54880924,56583901,7450119,7476269,885783,102482,80939019,85457457,0,0,0,0,1152
(주)강원에너지,114190,2016/12,44448760,42287473,37206789,35270278,53746356,55088690,8143944,8328386,-762058,-1125371,70850137,77186606,0,0,0,0,5428
(주)강원에너지,114190,2017/12,83113029,82034829,82247917,81169717,47117020,48303010,6286226,6453624,-6291307,-6451819,87781416,93179394,0,0,0,0,60340
(주)강원에너지,114190,2018/12,85905365,85905365,80012233,80012233,49286354,50203707,5360884,5551803,1977524,1708887,89619750,93845576,0,0,0,0,1521486
(주)강원에너지,114190,2019/12,42549622,42549622,48688856,48688856,22904034,21124556,11011297,11036729,-33460765,-35647438,55106032,56602063,0,0,0,0,1839180
(주)갤럭시아에스엠,011420,2011/12,31931418,47331427,26327117,38695073,24539613,25274017,2774063,5467815,3000743,2909464,40711969,45110356,0,0,0,0,839633
(주)갤럭시아에스엠,011420,2012/12,37398255,55049732,33745924,47555420,25153401,25907252,2053448,5419941,223810,389023,40169876,43979072,0,0,0,0,507321
(주)갤럭시아에스엠,011420,2013/12,30903637,46437304,28202016,41764586,22472626,21493102,2049336,3925558,-1420345,-1736750,34158874,37636664,0,0,0,0,288921
(주)갤럭시아에스엠,011420,2014/12,33027933,43885894,31283923,40216941,23402468,23205508,2256158,4092233,-931106,-255270,40528250,45274078,0,0,0,0,362166
(주)갤럭시아에스엠,011420,2015/12,53784932,62472754,48457121,56009656,50665218,49739042,2746300,4362057,2575902,1863773,67196553,68686992,0,0,0,0,261894
(주)갤럭시아에스엠,011420,2016/12,45665676,52626331,45279432,51678856,44846832,44846832,3611285,4661340,-1562620,-1562620,55825556,58444606,0,0,0,0,173792
(주)갤럭시아에스엠,011420,2017/12,36917656,37281280,37068260,37435336,40494336,40494336,3179800,3391712,-5899738,-5899738,48958128,49831109,0,0,0,0,99823
(주)갤럭시아에스엠,011420,2018/12,22030258,22060413,24112403,27428110,26797332,26472162,4605442,4970149,-15678085,-16003255,33337692,33253331,0,0,0,0,65489
(주)갤럭시아에스엠,011420,2019/12,28732679,28732679,26937800,26937800,21798750,21798750,2571538,2251316,-1375316,-1375316,28241598,28241598,0,0,0,0,51020
(주)경농,002100,2011/12,120728258,121253605,79073941,79220101,146016982,142986220,34017164,34931302,3154155,509664,176741869,173774102,0,0,0,0,1697607
(주)경농,002100,2012/12,131021366,136970449,83085935,87614008,151500247,151738994,33941584,36625385,6590012,10310339,203467698,269412832,0,0,0,0,1573789
(주)경농,002100,2013/12,139237273,196358952,85548073,129161139,162696463,163157512,37284742,48414308,13751960,13950249,214988593,255984725,0,0,0,0,1731407
(주)경농,002100,2014/12,134806677,188483147,81145006,122779838,168998955,168915900,39622262,51049462,9271741,7099305,230870852,284623063,0,0,0,0,1504659
(주)경농,002100,2015/12,137609256,196418710,84402122,127105636,173056378,174667648,44084513,57201531,6488880,6980392,265109291,316341853,0,0,0,0,1468710
(주)경농,002100,2016/12,143209666,203984939,90377050,135371879,176722752,183969132,45606489,59444576,5770891,6365805,266622289,320915151,0,0,0,0,1340636
(주)경농,002100,2017/12,143175105,206534382,90974073,138859895,182959158,192152986,43121579,59226684,11539079,10079442,268967010,335873898,0,0,0,0,1638358
(주)경농,002100,2018/12,146216658,212654617,91408676,139911460,187066687,201453891,39627710,57973365,9613575,4878426,285031873,357260541,0,0,0,0,1548432
(주)경농,002100,2019/12,151342037,227510941,94631333,153098094,190892614,201885272,44960436,65722104,7061857,4014664,297197088,370874091,0,0,0,0,2338529
(주)경동나비엔,009450,2011/12,318269213,341246917,246619329,251540613,143268094,168114574,60786214,77768929,9445090,9467023,224373470,263211016,0,0,0,0,391915
(주)경동나비엔,009450,2012/12,341339118,379014259,268142768,282583068,152201349,175875394,61602924,82506075,9214927,9169965,254627468,299729837,0,0,0,0,413298
(주)경동나비엔,009450,2013/12,371601179,414177562,284158227,296168554,161494784,187280988,72644249,98224613,9251575,11129597,301475800,354779867,0,0,0,0,452527
(주)경동나비엔,009450,2014/12,382392117,428985365,293438355,313840608,167984480,190021880,72874100,101679980,9082312,9380054,331089242,401658957,0,0,0,0,1735376
(주)경동나비엔,009450,2015/12,448302084,512031120,334829527,352051189,185208256,206076609,92672044,135756950,19320742,16752000,324848990,402084368,0,0,0,0,2105752
(주)경동나비엔,009450,2016/12,506082201,583252904,369054723,382333051,210193123,238762190,100453303,155087917,28636194,37469924,347643876,429754702,0,0,0,0,674318
(주)경동나비엔,009450,2017/12,569819524,684660958,423216560,446078996,222028494,256506497,114583201,190824927,16291264,27019124,391400492,503697210,0,0,0,0,586932
(주)경동나비엔,009450,2018/12,618058456,726741615,466381901,487844378,240355951,280103616,122339017,198095020,22818064,24748538,440513661,583595818,0,0,0,0,1621661
(주)경동나비엔,009450,2019/12,655419303,774290704,479160026,509635845,254559521,301042624,137056391,219829864,20474157,27852090,461607017,609808343,0,0,0,0,1846977
(주)경동도시가스,267290,2017/12,870828897,871548284,793617236,793238142,292628586,294331882,55682161,56645639,17678888,17798556,707917077,710280194,0,0,0,0,324032
(주)경동도시가스,267290,2018/12,1605687067,1606531867,1480519376,1480519376,318760537,320490074,82145199,83355348,33981432,34164798,775880913,778269612,0,0,0,0,431646
(주)경동도시가스,267290,2019/12,1421866212,1422707835,1310791588,1310188918,337701666,339612043,83393461,84463787,24355132,24638348,747453908,749999474,0,0,0,0,958080
(주)경동인베스트,012320,2011/12,1806174764,1847666903,1697470671,1739469751,412912132,407862543,54876510,65635356,50053289,30327559,941176098,1001490869,0,0,0,0,860199
(주)경동인베스트,012320,2012/12,2403814656,2502642394,2292736954,2381579037,468921996,446509347,59575728,71166413,56917580,42879202,1168400020,1209924561,0,0,0,0,980749
(주)경동인베스트,012320,2013/12,2664100017,2788264380,2552976223,2659198011,516833582,498740561,64435388,78526083,46253877,49841905,1161427092,1205008353,0,0,0,0,703801
(주)경동인베스트,012320,2014/12,2399450987,2603059058,2293899450,2470957525,560802056,607451423,67714190,84168488,44839494,75930406,1101071366,1320789066,0,0,0,0,700185
(주)경동인베스트,012320,2015/12,1352478311,1604168482,1263722829,1520436435,548528455,576479441,70357549,97030233,-6095609,-21251390,926392697,1167819522,0,0,0,0,618021
(주)경동인베스트,012320,2016/12,1021002691,1181902637,924418543,1064804018,556247783,587924566,73040855,88431091,16356641,19132415,903818865,1126122628,0,0,0,0,838066
(주)경동인베스트,012320,2017/12,612436,195069859,0,140724518,309789000,400403090,2869295,17964879,7248447,51930860,318031347,599276331,0,0,0,0,0
(주)경동인베스트,012320,2018/12,7460898,228644016,3635575,171130400,310422538,397867310,3987138,18301003,1574966,29827973,318776653,592002536,0,0,0,0,143
(주)경동인베스트,012320,2019/12,8641051,271765025,3929209,223338232,308309156,414533638,4807448,26467287,-917643,8856009,316572482,605467383,0,0,0,0,20591
(주)경방,000050,2011/12,275746943,348136369,246411496,258814443,676624221,629704391,6758633,67262415,-1822388,-1131177,1331930968,1352324332,0,0,0,0,18256363
(주)경방,000050,2012/12,265409209,333620804,250600103,260837041,669735441,620704205,6568491,65529821,-7074187,-7910168,1301719900,1335039930,0,0,0,0,18973265
(주)경방,000050,2013/12,264782077,347189559,223418883,251468225,685569176,636438555,5461080,59689595,15103835,14574395,1261257414,1296989142,0,0,0,0,12391753
(주)경방,000050,2014/12,256979444,329036023,209067504,238357806,651570419,647668814,15816417,60060060,14235818,11488471,1275008413,1301841379,0,0,0,0,10956098
(주)경방,000050,2015/12,307744480,357628146,209467360,255868653,671770865,662952918,59647194,62797982,21604723,16692163,1259512344,1318643312,0,0,0,0,8815740
(주)경방,000050,2016/12,313876822,377445013,210095763,268352680,690245544,679843399,61204284,65655764,30977743,29474988,1237024388,1301910960,0,0,0,0,6009560
(주)경방,000050,2017/12,288103985,360788750,188372022,253442168,710964923,699134073,60320796,65037350,25679379,25315361,1199063663,1274042237,0,0,0,0,5049544
(주)경방,000050,2018/12,279085217,351438926,177815403,244043108,729185709,708769347,62297979,66416067,29198252,20189241,1226545382,1301792841,0,0,0,0,4891307
(주)경방,000050,2019/12,253552382,343892085,151563044,244396020,740731873,741553199,63022915,67475534,22223943,43621631,1296265431,1370742491,0,0,0,0,5573255
(주)경보제약,214390,2015/12,178032632,,129475387,,122817151,,22924910,,26109623,,195488457,,0,0,0,,877670
(주)경보제약,214390,2016/12,186726170,,142622767,,129402340,,28509177,,12705930,,203735980,,0,0,0,,960099
(주)경보제약,214390,2017/12,191661374,,137038683,,141509596,,30036042,,17963310,,204869399,,0,0,0,,1004770
(주)경보제약,214390,2018/12,201343596,,152082417,,149012165,,31994604,,13116049,,221622993,,0,0,0,,888660
(주)경보제약,214390,2019/12,191706189,,150990036,,149163504,,34522080,,5285239,,237816742,,0,0,0,,1298135
(주)경인양행,012610,2011/12,128707611,233095049,109831813,198818643,158882273,176292506,16999541,27923263,2788642,2886360,245825940,319596954,0,0,0,0,1889256
(주)경인양행,012610,2012/12,141304459,218604655,120613769,190167857,162112825,174988685,17683856,24795532,4475441,2093491,241045608,287452678,0,0,0,0,1951761
(주)경인양행,012610,2013/12,183106757,260808400,147883856,217483383,178074513,189744314,23144838,32179075,12327177,10215710,274570963,316944796,0,0,0,0,1313167
(주)경인양행,012610,2014/12,190395047,277181095,153646031,228191361,186433506,198238667,25778430,34896569,9090269,10148247,267331084,313039125,0,0,0,0,1365662
(주)경인양행,012610,2015/12,175006703,263163677,148385606,220123025,185903130,201125304,26546410,36322519,107330,3670895,273778266,326687437,0,0,0,0,1042725
(주)경인양행,012610,2016/12,179267850,274873817,150776725,228042128,191021720,208293196,26292972,36254507,3724987,6837522,290035389,344298515,0,0,0,0,893790
(주)경인양행,012610,2017/12,193975818,299987729,164845854,252841704,190844102,210934933,28970760,39781229,531273,4779249,296909084,357951470,0,0,0,0,1491758
(주)경인양행,012610,2018/12,222659442,331102011,169805543,255365574,198237400,223759383,40878853,56045269,7419717,13801882,344908257,412996589,0,0,0,0,2526100
(주)경인양행,012610,2019/12,245244968,358802386,188265694,274054354,201086327,237433141,42802896,61192976,4797711,16372880,381063538,472081003,0,0,0,0,3393775
(주)고려시멘트,198440,2014/12,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2015/12,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2016/12,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2017/12,87660276,,75974602,,77394108,,8668053,,1003761,,115881620,,0,0,0,,179709
(주)고려시멘트,198440,2018/12,85775723,,73108112,,86510962,,8830048,,4645869,,127536833,,0,0,0,,416976
(주)고려시멘트,198440,2019/12,70921781,,65599490,,88445378,,5781918,,3396444,,127035573,,0,0,0,,425258
(주)고영테크놀러지,098460,2011/12,80200892,86130810,34339828,36970902,70382391,69622726,26842213,31057560,16580579,15634438,87017886,87006201,0,0,0,0,0
(주)고영테크놀러지,098460,2012/12,100791139,107841666,46250331,46349851,84090906,83401095,34182337,40048530,14836215,15221925,103019642,103351965,0,0,0,0,0
(주)고영테크놀러지,098460,2013/12,103933681,111902729,48746666,49977494,100051693,98319609,37408143,45151797,14816762,13933294,121329325,120951617,0,0,0,0,0
(주)고영테크놀러지,098460,2014/12,135531589,142840131,61382298,60262407,118348519,115835240,46420035,54422413,22775832,22111066,141873467,141720465,0,0,0,0,0
(주)고영테크놀러지,098460,2015/12,138554625,145904431,56961633,56896177,133570714,131475647,55420485,65558661,23271756,23530903,160170850,158857627,0,0,0,0,0
(주)고영테크놀러지,098460,2016/12,153254768,171793841,61186100,63856136,157572806,157267580,61028848,74753217,28063238,29723733,194332855,195121241,0,0,0,0,0
(주)고영테크놀러지,098460,2017/12,188934907,203368626,73639302,71899522,164836232,161317171,69782520,87720199,28907302,26734105,205696350,205207385,0,0,0,0,0
(주)고영테크놀러지,098460,2018/12,219818022,238208865,88093203,89336707,229271175,225866639,85527985,102888841,42430216,42309672,279985447,279059436,0,0,0,0,0
(주)고영테크놀러지,098460,2019/12,209480760,222057035,81602341,80865005,252020628,243668528,87820454,107860718,34702997,29559680,308020011,305481184,0,0,0,0,214477
(주)골드앤에스,035290,2011/12,47522791,47522791,33020367,32544786,22637807,22436829,12842845,13406161,1101095,1002287,46347129,46677146,0,0,0,0,1111573
(주)골드앤에스,035290,2012/12,43889087,43889087,31475407,31012456,26252682,25517817,14776821,15207506,-6036290,-6467495,51062616,51950606,0,0,0,0,1211151
(주)골드앤에스,035290,2013/12,36607591,39548810,26382626,28127986,9813150,13127355,15207067,17913933,-16378087,-16837473,34508798,51442505,0,0,0,0,1083779
(주)골드앤에스,035290,2014/12,29428881,31287203,21706823,23453716,9084260,12082621,10040836,10913085,-8058617,-9319175,28884288,46528474,0,0,0,0,1343057
(주)골드앤에스,035290,2015/12,22197935,22197935,15542053,15199451,14991660,15160254,5593861,5854717,-9396462,-9502547,23597566,24102094,0,0,0,0,563197
(주)골드앤에스,035290,2016/12,15893494,15893494,9636887,9347753,14102143,14268527,5866965,6143671,388207,390367,18296141,18671644,0,0,0,0,155685
(주)골드앤에스,035290,2017/12,12802035,12802035,8220762,8002687,13104737,13346076,8271390,8493390,-8062623,-7975875,16994788,17173934,0,0,0,0,134375
(주)골드앤에스,035290,2018/12,8680452,8680452,4348267,4405757,13867013,13779569,8891313,8941725,-4045846,-4380399,42472631,42472631,0,0,0,0,1022896
(주)골드앤에스,035290,2019/12,7642733,7642733,6293120,6293120,-5001092,-5091573,8491730,8491730,-24883215,-24883278,16096170,16096170,0,0,0,0,4887799
(주)골드퍼시픽,038530,2011/12,11236925,,6637040,,21829724,,2281112,,990336,,27473520,,0,0,0,,121872
(주)골드퍼시픽,038530,2012/12,10491048,,7335464,,22928402,,2428682,,254546,,29861540,,0,0,0,,273605
(주)골드퍼시픽,038530,2013/12,6488691,7167832,7623009,8242393,17116411,16190999,4450221,5063021,-8455942,-9381353,30517744,33687572,0,0,0,0,516393
(주)골드퍼시픽,038530,2014/12,4855121,16486257,8095405,17957521,16902289,16567915,2735104,4348050,-7306525,-7390326,31936409,41948832,0,0,0,0,876341
(주)골드퍼시픽,038530,2015/12,6121489,18635305,8377506,19680341,20115559,21193149,5941733,7198088,-12525668,-10215946,27495738,28573328,0,0,0,0,599352
(주)골드퍼시픽,038530,2016/12,9588100,,8116354,,1889641,,9996865,,-23433498,,11122066,,0,0,0,,489114
(주)골드퍼시픽,038530,2017/12,5031439,,1988881,,5364494,,2104961,,-965087,,26567967,,0,0,0,,1516482
(주)골드퍼시픽,038530,2018/12,5580994,5708281,1408824,1408824,20086698,20086698,4678410,5203460,-4380343,-4471963,37288362,37825442,0,0,0,0,1331186
(주)골드퍼시픽,038530,2019/12,11323125,,8029376,,21069318,,6714790,,-31603970,,72945743,,0,0,0,,3838407
(주)골프존,215000,2015/12,184085342,201560389,60628407,80622893,105063093,108853909,75828799,71355052,33262807,36533155,171629353,178132253,0,0,0,0,711133
(주)골프존,215000,2016/12,196864993,216964342,75591746,87427908,115886579,120648626,77311791,84093965,35913366,36536248,177635830,187914226,0,0,0,0,745423
(주)골프존,215000,2017/12,171859065,200105321,61708564,69036405,181394935,189381881,76621692,93611339,75544308,79392004,239011847,253672419,0,0,0,0,708492
(주)골프존,215000,2018/12,191571105,198705194,77184826,77580938,197436844,194919561,85300585,92963990,21663391,20419449,254578679,254057808,0,0,0,0,744489
(주)골프존,215000,2019/12,239051647,247018099,96463711,93859565,205529589,200042879,106388878,120861039,19704546,16213888,304860836,312587283,0,0,0,0,814308
(주)골프존뉴딘홀딩스,121440,2011/12,209788389,215793737,101810790,100364106,348104397,348968757,55068379,61499627,47591974,46487063,373246120,378054302,0,0,0,0,31093
(주)골프존뉴딘홀딩스,121440,2012/12,276341690,289629366,119729808,131624220,410999847,411636973,82729840,89002498,72099265,73354594,512614848,540922890,0,0,0,0,1521547
(주)골프존뉴딘홀딩스,121440,2013/12,340005073,365126358,153062630,186981066,427556455,424543916,102494761,97656135,4493226,2803470,589946855,637840057,0,0,0,0,2123633
(주)골프존뉴딘홀딩스,121440,2014/12,387066126,429589619,171180827,219364035,473636026,486385956,114518182,107831868,63571492,79234486,586599347,762037240,0,0,0,0,1558321
(주)골프존뉴딘홀딩스,121440,2015/12,29389093,164536448,7714195,109081059,551703320,551360423,35478722,64804972,890006593,871101274,585663015,767325175,0,0,0,0,656650
(주)골프존뉴딘홀딩스,121440,2016/12,27652102,243275475,512580,126201483,506841449,528087415,32702609,80068007,-20255655,2876449,561892958,760772930,0,0,0,0,1256700
(주)골프존뉴딘홀딩스,121440,2017/12,23499543,213756902,681186,112978779,480074463,500912642,29642657,82355498,-21778628,-21585123,536244772,756500949,0,0,0,0,1386530
(주)골프존뉴딘홀딩스,121440,2018/12,16100354,223036801,630040,129202466,484480922,485969871,26475864,92720103,-7653686,-7527390,563387103,774743339,0,0,0,0,1550557
(주)골프존뉴딘홀딩스,121440,2019/12,26897482,228935651,25361094,140609926,450069457,447197508,19492596,91951161,-30341791,-34848135,537526345,776384700,0,0,0,0,1993026
(주)광림,014200,2011/12,106495363,,89277042,,56677106,,13979880,,2583332,,86353051,,0,0,0,,1157233
(주)광림,014200,2012/12,85322569,,74514327,,63502275,,9486661,,586385,,89766075,,0,0,0,,771343
(주)광림,014200,2013/12,103442134,,89450125,,64796802,,10681092,,1630750,,101592603,,0,0,0,,535375
(주)광림,014200,2014/12,92553612,231446314,79081364,175450887,66259380,128970849,11561595,53809936,1137559,-237860,120284256,244886480,0,0,0,0,1066049
(주)광림,014200,2015/12,237222890,,178239093,,80899308,,57657130,,9223597,,146338755,,0,0,0,,3060107
(주)광림,014200,2016/12,87302967,87302967,75002299,75002299,90221084,113505965,12128894,12128894,437352,-1896521,152080347,229596737,0,0,0,0,1107586
(주)광림,014200,2017/12,99421336,135191558,84130277,131160374,176556237,107690687,12986902,16400734,86196134,-23602051,369582323,208058303,0,0,0,0,1405458
(주)광림,014200,2018/12,75493055,136595300,62505909,122536264,120931215,90075229,10784223,15103531,-58294056,-28445678,236379465,187812629,0,0,0,0,1523489
(주)광림,014200,2019/12,93241157,145864184,78615222,134964602,60749234,90772137,10806603,21882738,-68290742,-14006972,193568854,252468254,0,0,0,0,2782235
(주)광명전기,017040,2011/12,57967857,92382628,51994278,81102005,56987613,62936103,4489788,10784506,-75153,-1825104,99992644,123886511,0,0,0,0,942485
(주)광명전기,017040,2012/12,79318302,117216514,70522943,102591227,55136666,62992204,5229217,10437536,-1564026,407617,104218586,131064345,0,0,0,0,844195
(주)광명전기,017040,2013/12,90344376,117852824,76118777,98728241,60793004,69847678,5782227,8343100,5301060,6473480,105483729,120910764,0,0,0,0,755609
