회사명,거래소코드,회계년도,장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),유동성장기차입금(IFRS)(천원),자산(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),유동성장기차입금(IFRS연결)(천원),자산(*)(IFRS연결)(천원)
(주)디이엔티,079810,2013/12,0,0,0,28940330,,,,
(주)디이엔티,079810,2014/12,0,0,0,25356149,0,0,0,25367987
(주)디이엔티,079810,2015/12,0,6800000,0,41173748,0,6800000,0,41210195
(주)디이엔티,079810,2016/12,8000000,6600000,0,57236122,8000000,7730000,0,60570508
(주)디이엔티,079810,2017/12,10827770,5500000,333240,72592259,10827770,6380000,333240,74466203
(주)디이엔티,079810,2018/12,15600000,7000000,3677770,59770841,15600000,7000000,3677770,60037161
(주)디이엔티,079810,2019/12,10850000,4200000,4750000,45872808,10850000,4200000,4750000,46017809
(주)디지아이,043360,2010/12,0,1750644,0,62482925,0,349706,1037286,67357437
(주)디지아이,043360,2011/12,0,692868,0,58848624,,,,
(주)디지아이,043360,2012/12,0,1316328,0,60169523,,,,
(주)디지아이,043360,2013/12,0,824005,0,56859808,,,,
(주)디지아이,043360,2014/12,0,817850,0,56419306,0,819850,0,56474813
(주)디지아이,043360,2015/12,0,422740,0,56331544,,,,
(주)디지아이,043360,2016/12,0,404985,0,52581072,,,,
(주)디지아이,043360,2017/12,0,332223,0,52592359,,,,
(주)디지아이,043360,2018/12,0,3992,0,51376874,,,,
(주)디지아이,043360,2019/12,0,1908,0,48781971,,,,
(주)디지캡,197140,2018/12,5991660,0,148300,36931541,,,,
(주)디지캡,197140,2019/12,4763380,0,1228280,44358090,6036386,0,1228280,48772866
(주)디지털대성,068930,2010/12,0,0,0,50759509,,,,
(주)디지털대성,068930,2011/12,0,0,0,55244445,,,,
(주)디지털대성,068930,2012/12,0,0,0,59526397,,,,
(주)디지털대성,068930,2013/12,0,0,0,60604564,,,,
(주)디지털대성,068930,2014/12,0,0,0,67365183,,,,
(주)디지털대성,068930,2015/12,0,0,0,69231483,1243000,7399000,0,92348076
(주)디지털대성,068930,2016/12,0,0,0,71923766,0,7000000,0,94624662
(주)디지털대성,068930,2017/12,0,0,0,78562730,0,4000000,0,104580458
(주)디지털대성,068930,2018/12,0,0,0,81628015,0,2000000,0,112212180
(주)디지털대성,068930,2019/12,0,0,0,105405415,0,1000000,0,142456542
(주)디지틀조선일보,033130,2010/12,0,0,0,51906102,0,0,0,52404545
(주)디지틀조선일보,033130,2011/12,0,0,0,58589814,0,0,0,59873535
(주)디지틀조선일보,033130,2012/12,0,0,0,57672004,0,0,0,58853908
(주)디지틀조선일보,033130,2013/12,0,0,0,61005891,0,0,0,62129048
(주)디지틀조선일보,033130,2014/12,0,0,0,63969224,0,0,0,64850887
(주)디지틀조선일보,033130,2015/12,0,0,0,68633920,0,0,0,69655251
(주)디지틀조선일보,033130,2016/12,0,0,0,70567595,0,0,0,71806142
(주)디지틀조선일보,033130,2017/12,0,0,0,75198925,0,0,0,77156024
(주)디지틀조선일보,033130,2018/12,0,0,0,78720247,0,0,0,80641711
(주)디지틀조선일보,033130,2019/12,0,0,0,83541339,0,0,0,85853679
(주)디케이앤디,263020,2018/12,0,0,0,47506780,698570,1012091,2126343,59022016
(주)디케이앤디,263020,2019/12,0,0,0,50222361,0,1049208,724439,62104312
(주)디케이티,290550,2018/12,0,0,0,42660575,0,5031450,0,71808049
(주)디케이티,290550,2019/12,0,0,0,55467020,0,5210100,0,114499310
(주)디티앤씨,187220,2014/12,7906372,3950000,1560080,81216845,,,,
(주)디티앤씨,187220,2015/12,15304660,3200000,696635,90355907,15804660,3794000,696635,93537372
(주)디티앤씨,187220,2016/12,16715819,2700000,1368781,107138283,17215819,3932272,1368781,110710051
(주)디티앤씨,187220,2017/12,15954820,4700000,5444999,117565979,15954820,7219466,5944999,122555588
(주)디티앤씨,187220,2018/12,23087195,6200000,7578880,145280267,23233681,10002841,7578880,151417364
(주)디티앤씨,187220,2019/12,20942340,9000000,10038660,150900605,30149083,13503444,10038660,179838735
(주)딜리,131180,2011/12,0,305477,0,45021787,0,305477,0,44767009
(주)딜리,131180,2012/12,0,487922,0,47994457,0,487922,0,48117303
(주)딜리,131180,2013/12,0,397848,0,49937004,0,397848,0,50035462
(주)딜리,131180,2014/12,0,146304,0,52908490,0,146304,0,52213496
(주)딜리,131180,2015/12,3000000,541792,0,61275232,3000000,555878,0,60639249
(주)딜리,131180,2016/12,0,0,0,58245639,0,27887,0,58262673
(주)딜리,131180,2017/12,0,0,0,60965719,0,0,0,61374023
(주)딜리,131180,2018/12,0,287922,0,61437563,0,287922,0,62045838
(주)딜리,131180,2019/12,0,1626463,0,64733432,0,1626463,0,63808112
(주)라닉스,317120,2019/12,0,0,0,20394753,,,,
(주)라온테크,232680,2015/12,,,,,,,,
(주)라온테크,232680,2016/12,,,,,,,,
(주)라온테크,232680,2017/12,,,,,,,,
(주)라온테크,232680,2018/12,7693890,2435000,0,23413815,,,,
(주)라온테크,232680,2019/12,6517010,1805000,1912990,18754930,,,,
(주)라이온켐텍,171120,2013/12,500000,0,0,83621048,,,,
(주)라이온켐텍,171120,2014/12,0,569734,500000,87924948,,,,
(주)라이온켐텍,171120,2015/12,3000000,3625936,0,111434966,,,,
(주)라이온켐텍,171120,2016/12,1000000,5574633,0,127479260,,,,
(주)라이온켐텍,171120,2017/12,0,4723294,1000000,125271867,,,,
(주)라이온켐텍,171120,2018/12,7600000,7824823,0,133717907,,,,
(주)라이온켐텍,171120,2019/12,2600000,3905877,5000000,132849020,,,,
(주)라이트론,069540,2010/12,0,1776383,1266660,33532379,0,1776383,1266660,32691542
(주)라이트론,069540,2011/12,1300000,812063,0,38937225,1300000,812063,0,38950287
(주)라이트론,069540,2012/12,0,3011419,1600000,48732387,0,3011419,1600000,48365400
(주)라이트론,069540,2013/12,2000000,3597297,0,51697685,2000000,3772373,0,52242226
(주)라이트론,069540,2014/12,400000,4445887,1600000,53583992,400000,4537297,1600000,54242132
(주)라이트론,069540,2015/12,1866640,2864812,133360,45519304,1866640,2957576,133360,45872774
(주)라이트론,069540,2016/12,0,6821477,500000,63163891,0,6905956,500000,60922124
(주)라이트론,069540,2017/12,125043,3662610,321293,76844123,430213,3662610,321293,75473002
(주)라이트론,069540,2018/12,990000,22184778,0,88414114,1019066,21896063,124029,88978622
(주)라이트론,069540,2019/12,0,25000000,0,78824641,0,25018800,29866,79429657
(주)라파스,214260,2019/12,7703720,0,1269400,59373198,10542653,0,1408183,62884817
(주)락앤락,115390,2010/12,0,327230,0,430999603,0,8628879,1664123,451528869
(주)락앤락,115390,2011/12,22143360,58877416,0,626121567,0,69207810,1715186,721424627
(주)락앤락,115390,2012/12,20565120,91527950,0,645153134,20565120,95210416,0,757905434
(주)락앤락,115390,2013/12,0,102379455,0,651757636,0,110891436,0,796956602
(주)락앤락,115390,2014/12,0,73123534,0,640001349,10992000,100089952,0,795747542
(주)락앤락,115390,2015/12,0,41203301,17580000,616692578,0,55981014,0,756469839
(주)락앤락,115390,2016/12,0,12241957,0,625718772,0,21655100,0,750896978
(주)락앤락,115390,2017/12,5776000,10838348,0,634355406,14244745,21238980,0,724665258
(주)락앤락,115390,2018/12,4290492,5503055,1775376,616426328,6528418,16284101,6251228,739351255
(주)락앤락,115390,2019/12,2515116,324668,1775376,669021285,2515116,324668,1775376,799933632
(주)랩지노믹스,084650,2014/12,0,2500000,0,31094580,,,,
(주)랩지노믹스,084650,2015/12,0,2500000,0,31687234,,,,
(주)랩지노믹스,084650,2016/12,399984,2500000,100016,43212023,,,,
(주)랩지노믹스,084650,2017/12,308281,2500000,100036,39868778,,,,
(주)랩지노믹스,084650,2018/12,199992,2571446,99996,47094426,,,,
(주)랩지노믹스,084650,2019/12,99996,2500000,99996,49477979,,,,
(주)러셀,217500,2015/12,,,,,,,,
(주)러셀,217500,2016/12,,,,,,,,
(주)러셀,217500,2017/12,,,,,,,,
(주)러셀,217500,2018/12,0,0,0,42193435,,,,
(주)러셀,217500,2019/12,0,0,0,45280733,,,,
(주)레고켐바이오사이언스,141080,2013/12,0,0,0,23154314,,,,
(주)레고켐바이오사이언스,141080,2014/12,0,0,0,33755229,,,,
(주)레고켐바이오사이언스,141080,2015/12,0,1800000,0,68320012,0,1800000,0,68440364
(주)레고켐바이오사이언스,141080,2016/12,0,0,0,89862933,0,0,0,89550609
(주)레고켐바이오사이언스,141080,2017/12,0,0,0,85098150,0,0,0,82238442
(주)레고켐바이오사이언스,141080,2018/12,0,0,0,121702723,0,0,0,121686284
(주)레고켐바이오사이언스,141080,2019/12,1900000,0,0,144197435,1900000,0,0,141477453
(주)레드로버,060300,2010/12,1770300,3143310,561083,42889815,,,,
(주)레드로버,060300,2011/12,211541,3361662,92159,46475128,,,,
(주)레드로버,060300,2012/12,150000,6695878,61541,63513399,,,,
(주)레드로버,060300,2013/12,5050000,9568271,100000,96324197,,,,
(주)레드로버,060300,2014/12,0,9769819,0,91478352,,,,
(주)레드로버,060300,2015/12,0,6749215,0,119861832,0,6749215,0,118158443
(주)레드로버,060300,2016/12,0,7722964,0,167748915,0,7722964,0,165024991
(주)레드로버,060300,2017/12,1597222,6471331,833333,169236863,1597222,5071331,833333,163349500
(주)레드로버,060300,2018/12,763889,6193566,833334,121197575,763889,4793566,833334,113883154
(주)레드로버,060300,2019/12,0,6156603,1041667,31639933,0,5356603,1041667,28775240
(주)레드캡투어,038390,2010/12,33666800,24000000,9333280,182551428,33666800,24463427,9333280,183152401
(주)레드캡투어,038390,2011/12,40000000,34000000,13666800,224876645,40000000,34539603,13666800,225527516
(주)레드캡투어,038390,2012/12,20750000,16000000,42000000,223973582,20750000,16323568,42000000,225083716
(주)레드캡투어,038390,2013/12,52421000,11000000,30414000,254045972,52421000,11316068,30414000,254911194
(주)레드캡투어,038390,2014/12,80323896,16000000,46007259,318609730,80323896,16332858,46007259,319502391
(주)레드캡투어,038390,2015/12,90355355,10000000,106384394,377926676,90355355,10231880,106384394,378644568
(주)레드캡투어,038390,2016/12,123027175,0,108671045,418126167,123027175,241634,108671045,418756635
(주)레드캡투어,038390,2017/12,92143151,23000000,133072245,448102058,92143151,23214390,133072245,448479567
(주)레드캡투어,038390,2018/12,85441668,5000000,91064828,389150486,85441668,5221393,91064828,389327984
(주)레드캡투어,038390,2019/12,75640944,5000000,105466833,414139245,75640944,5242678,105466833,416661455
(주)레이,228670,2019/12,0,855000,0,78072723,0,855000,0,76656974
(주)레이언스,228850,2016/12,2082100,3291794,2418505,188528667,2082100,3291794,2418505,190357988
(주)레이언스,228850,2017/12,472399,2165035,1609701,194500122,472399,3714786,1609701,196450492
(주)레이언스,228850,2018/12,0,0,0,201078003,0,1617301,0,201132165
(주)레이언스,228850,2019/12,0,0,0,218601038,0,5071126,0,232073460
(주)레이크머티리얼즈,281740,2017/12,,,,,,,,
(주)레이크머티리얼즈,281740,2018/12,,,,,,,,
(주)레이크머티리얼즈,281740,2019/12,,,,,,,,
(주)로보로보,215100,2015/12,,,,,,,,
(주)로보로보,215100,2016/12,,,,,,,,
(주)로보로보,215100,2017/12,0,0,0,24307583,0,0,0,24459706
(주)로보로보,215100,2018/12,0,0,0,26399244,0,0,0,26659082
(주)로보로보,215100,2019/12,0,0,0,26281613,0,0,0,27198177
(주)로보스타,090360,2011/12,2497500,12673022,924000,66976985,2497500,13594394,924000,68898164
(주)로보스타,090360,2012/12,4698500,11764118,799000,65861792,4886000,12492118,799000,67418166
(주)로보스타,090360,2013/12,4758500,12682699,799000,77677879,6221000,13971462,986500,82794410
(주)로보스타,090360,2014/12,3287200,11028978,1471300,73998627,4562200,12928618,1658800,78663280
(주)로보스타,090360,2015/12,8815400,10491797,971800,99882632,9902900,11418119,1159300,103310431
(주)로보스타,090360,2016/12,8043600,9437217,771800,134251674,8043600,9437217,771800,133973844
(주)로보스타,090360,2017/12,6121380,6936049,1922220,130429155,6121380,6936049,1922220,130234776
(주)로보스타,090360,2018/12,1949740,1489841,599920,170121317,1949740,1489841,599920,171513401
(주)로보스타,090360,2019/12,1349820,70429,599920,165443587,1349820,70429,599920,166636026
(주)로보티즈,108490,2018/12,2749880,1571360,0,69268824,2749880,0,1571360,68826000
(주)로보티즈,108490,2019/12,0,0,0,64609259,0,0,0,64669054
(주)로지시스,067730,2015/12,0,0,0,21842317,,,,
(주)로지시스,067730,2016/12,0,0,0,24105605,,,,
(주)로지시스,067730,2017/12,0,0,0,26178335,,,,
(주)로지시스,067730,2018/12,0,0,0,25946301,,,,
(주)로지시스,067730,2019/12,0,0,0,24235178,,,,
(주)루멘스,038060,2010/12,26336098,12130500,930554,207951061,39704848,28124321,930554,233298508
(주)루멘스,038060,2011/12,4569150,0,13415320,244849722,13023355,14299727,19255640,260588770
(주)루멘스,038060,2012/12,8153830,15000000,4415320,288493069,10624210,40928442,9915480,304151546
(주)루멘스,038060,2013/12,9300000,0,950000,324086797,9300000,12832624,3300215,334280773
(주)루멘스,038060,2014/12,11749976,2748000,1250024,329402719,11749976,19562059,1250024,352461578
(주)루멘스,038060,2015/12,17499984,0,5249992,328052843,17499984,20959984,5249992,339995984
(주)루멘스,038060,2016/12,17249992,4000000,5249992,321391377,23263567,29237626,5249992,349895917
(주)루멘스,038060,2017/12,8760000,8006768,12489992,288489412,19036688,37259055,15430664,345508438
(주)루멘스,038060,2018/12,4000000,8754614,19260000,260067981,12099200,35520056,25037216,332871975
(주)루멘스,038060,2019/12,2400000,6700000,18970000,193665426,9232700,31996119,25152880,278451657
(주)루트로닉,085370,2010/12,8218627,7800000,0,56498628,8218627,8968788,274945,54765647
(주)루트로닉,085370,2011/12,8199349,7500000,0,63119706,8199349,8655395,292279,56785202
(주)루트로닉,085370,2012/12,11719507,12700000,1738348,75284062,11719507,13764232,1738348,67970532
(주)루트로닉,085370,2013/12,11433350,14300000,366079,79289616,11433350,15961300,366079,72807901
(주)루트로닉,085370,2014/12,10855600,17900000,577750,90540877,10855600,20844100,577750,80469950
(주)루트로닉,085370,2015/12,9644444,14200000,1244444,139641753,9644444,17334891,0,129492566
(주)루트로닉,085370,2016/12,8400000,17545472,1244444,208448420,8400000,22070697,0,191711949
(주)루트로닉,085370,2017/12,7155556,28321456,1244444,224189287,7155556,32501085,1244444,196722409
(주)루트로닉,085370,2018/12,9911111,37881546,1244444,255253852,9911111,42195007,1244444,215363142
(주)루트로닉,085370,2019/12,8666667,50407735,1244444,256299189,8666667,55169204,1244444,208199454
(주)룽투코리아,060240,2010/12,1500000,3190000,0,28462682,1500000,3690000,0,29437128
(주)룽투코리아,060240,2011/12,0,2470000,1500000,23582969,0,3226300,1500000,23433247
(주)룽투코리아,060240,2012/12,0,0,1884000,23156073,0,300000,1884000,24405970
(주)룽투코리아,060240,2013/12,0,0,0,17591236,0,522270,0,18412083
(주)룽투코리아,060240,2014/12,0,0,0,18052815,0,227604,0,18316686
(주)룽투코리아,060240,2015/12,0,12000000,0,72256347,456900,18106436,596000,99571250
(주)룽투코리아,060240,2016/12,0,0,0,81001784,5000000,4638470,0,125601280
(주)룽투코리아,060240,2017/12,0,0,0,72204107,0,4489571,0,120692100
(주)룽투코리아,060240,2018/12,0,0,0,71287141,0,108101,0,77373851
(주)룽투코리아,060240,2019/12,0,0,0,83842780,58101,0,0,79352267
(주)리노스,039980,2010/12,0,6859103,0,55508931,,,,
(주)리노스,039980,2011/12,0,1657061,0,57724424,,,,
(주)리노스,039980,2012/12,0,0,0,76326479,,,,
(주)리노스,039980,2013/12,0,8512975,0,63997785,,,,
(주)리노스,039980,2014/12,0,16680580,0,76330987,0,16680580,0,85917224
(주)리노스,039980,2015/12,0,18698555,0,98775454,,,,
(주)리노스,039980,2016/12,0,19252895,0,102768562,66640,19902895,99960,105085937
(주)리노스,039980,2017/12,0,7431628,0,93269948,0,8081628,74971,96505003
(주)리노스,039980,2018/12,0,6153212,0,93254700,0,6153212,0,94263721
(주)리노스,039980,2019/12,0,10991449,0,111255505,0,10991449,0,111913032
(주)리더스코스메틱,016100,2010/12,0,0,0,36791556,,,,
(주)리더스코스메틱,016100,2011/12,5672000,4909000,0,69287959,,,,
(주)리더스코스메틱,016100,2012/12,12206261,6451190,1022990,70148951,,,,
(주)리더스코스메틱,016100,2013/12,5866650,8422077,3166360,73573640,5866650,8922077,3166360,75168168
(주)리더스코스메틱,016100,2014/12,2684730,6030317,2131890,90024019,2867729,6030317,2181890,97019630
(주)리더스코스메틱,016100,2015/12,2000000,15609724,5749980,149938041,2020107,15609724,5756682,180865056
(주)리더스코스메틱,016100,2016/12,11166630,6046924,833370,148708835,11191143,6946924,840188,190623989
(주)리더스코스메틱,016100,2017/12,15166550,31613,8666600,153437506,15177156,931613,8668115,192932507
(주)리더스코스메틱,016100,2018/12,9999950,16998,10166600,132884280,9999950,916998,10172789,164066898
(주)리더스코스메틱,016100,2019/12,0,19000000,8499950,96062249,7900000,19900000,8499950,132912018
(주)리드,197210,2015/12,33320,1280000,66640,27209517,33320,1280000,66640,27191609
(주)리드,197210,2016/12,600000,8291780,0,51607865,600000,8291780,0,51608773
(주)리드,197210,2017/12,169167,2536815,96667,42703334,169167,2536815,96667,42703334
(주)리드,197210,2018/12,72500,637757,96667,103163535,1347500,937757,96667,107402923
(주)리드,197210,2019/12,0,4212818,72500,29915769,4342,4292818,557500,31046019
(주)리드코프,012700,2010/12,10791453,55579101,44970933,257253986,10791453,55579101,44970933,257253986
(주)리드코프,012700,2011/12,11147319,82929410,65929603,332913155,21167319,87429410,69824002,359755978
(주)리드코프,012700,2012/12,17785758,96381086,89031001,395635973,33488411,97896711,125274342,466042990
(주)리드코프,012700,2013/12,20637526,100470469,95410563,435326486,26729672,107337879,132842540,511249333
