회사명,거래소코드,회계년도,배당금(*)(IFRS)(천원)
(주)네이블커뮤니케이션즈,153460,2014/12,0
(주)네이블커뮤니케이션즈,153460,2015/12,0
(주)네이블커뮤니케이션즈,153460,2016/12,0
(주)네이블커뮤니케이션즈,153460,2017/12,0
(주)네이블커뮤니케이션즈,153460,2018/12,0
(주)네이블커뮤니케이션즈,153460,2019/12,0
(주)네이처셀,007390,2010/12,0
(주)네이처셀,007390,2011/12,0
(주)네이처셀,007390,2012/12,0
(주)네이처셀,007390,2013/12,0
(주)네이처셀,007390,2014/12,0
(주)네이처셀,007390,2015/12,0
(주)네이처셀,007390,2016/12,0
(주)네이처셀,007390,2017/12,0
(주)네이처셀,007390,2018/12,0
(주)네이처셀,007390,2019/12,0
(주)네패스,033640,2010/12,1075860
(주)네패스,033640,2011/12,1075860
(주)네패스,033640,2012/12,2141721
(주)네패스,033640,2013/12,0
(주)네패스,033640,2014/12,0
(주)네패스,033640,2015/12,1070860
(주)네패스,033640,2016/12,0
(주)네패스,033640,2017/12,2162587
(주)네패스,033640,2018/12,2247525
(주)네패스,033640,2019/12,6233335
(주)네패스아크,330860,2019/12,0
(주)넥센,005720,2010/12,1074103
(주)넥센,005720,2011/12,1074103
(주)넥센,005720,2012/12,2189134
(주)넥센,005720,2013/12,2732142
(주)넥센,005720,2014/12,3003645
(주)넥센,005720,2015/12,3003645
(주)넥센,005720,2016/12,4089661
(주)넥센,005720,2017/12,4289446
(주)넥센,005720,2018/12,4226259
(주)넥센,005720,2019/12,4506869
(주)넥스턴바이오사이언스,089140,2010/12,440800
(주)넥스턴바이오사이언스,089140,2011/12,529325
(주)넥스턴바이오사이언스,089140,2012/12,486740
(주)넥스턴바이오사이언스,089140,2013/12,482594
(주)넥스턴바이오사이언스,089140,2014/12,482594
(주)넥스턴바이오사이언스,089140,2015/12,289557
(주)넥스턴바이오사이언스,089140,2016/12,1630645
(주)넥스턴바이오사이언스,089140,2017/12,1740579
(주)넥스턴바이오사이언스,089140,2018/12,1068717
(주)넥스턴바이오사이언스,089140,2019/12,1068717
(주)넥스트아이,137940,2010/12,240547
(주)넥스트아이,137940,2011/12,256988
(주)넥스트아이,137940,2012/12,385482
(주)넥스트아이,137940,2013/12,581201
(주)넥스트아이,137940,2014/12,387467
(주)넥스트아이,137940,2015/12,381225
(주)넥스트아이,137940,2016/12,871287
(주)넥스트아이,137940,2017/12,400328
(주)넥스트아이,137940,2018/12,527499
(주)넥스트아이,137940,2019/12,0
(주)넥스트엔터테인먼트월드,160550,2013/12,0
(주)넥스트엔터테인먼트월드,160550,2014/12,0
(주)넥스트엔터테인먼트월드,160550,2015/12,0
(주)넥스트엔터테인먼트월드,160550,2016/12,0
(주)넥스트엔터테인먼트월드,160550,2017/12,0
(주)넥스트엔터테인먼트월드,160550,2018/12,0
(주)넥스트엔터테인먼트월드,160550,2019/12,0
(주)넥스틴,348210,2014/12,
(주)넥스틴,348210,2015/12,
(주)넥스틴,348210,2016/12,
(주)넥스틴,348210,2017/12,
(주)넥스틴,348210,2018/12,0
(주)넥스틴,348210,2019/12,0
(주)넥슨게임즈,225570,2015/12,
(주)넥슨게임즈,225570,2016/12,
(주)넥슨게임즈,225570,2017/12,0
(주)넥슨게임즈,225570,2018/12,0
(주)넥슨게임즈,225570,2019/12,0
(주)넵튠,217270,2015/12,
(주)넵튠,217270,2016/12,0
(주)넵튠,217270,2017/12,0
(주)넵튠,217270,2018/12,0
(주)넵튠,217270,2019/12,0
(주)노랑풍선,104620,2011/12,
(주)노랑풍선,104620,2012/12,
(주)노랑풍선,104620,2013/12,
(주)노랑풍선,104620,2014/12,0
(주)노랑풍선,104620,2015/12,0
(주)노랑풍선,104620,2016/12,0
(주)노랑풍선,104620,2017/12,0
(주)노랑풍선,104620,2018/12,1382191
(주)노랑풍선,104620,2019/12,953130
(주)노루페인트,090350,2010/12,3071785
(주)노루페인트,090350,2011/12,3069469
(주)노루페인트,090350,2012/12,4094941
(주)노루페인트,090350,2013/12,4094941
(주)노루페인트,090350,2014/12,4094941
(주)노루페인트,090350,2015/12,4094941
(주)노루페인트,090350,2016/12,4094941
(주)노루페인트,090350,2017/12,5118097
(주)노루페인트,090350,2018/12,5118097
(주)노루페인트,090350,2019/12,5629675
(주)노루홀딩스,000320,2010/12,4169740
(주)노루홀딩스,000320,2011/12,4169740
(주)노루홀딩스,000320,2012/12,3648266
(주)노루홀딩스,000320,2013/12,4169248
(주)노루홀딩스,000320,2014/12,4169248
(주)노루홀딩스,000320,2015/12,4169248
(주)노루홀딩스,000320,2016/12,4690231
(주)노루홀딩스,000320,2017/12,4689883
(주)노루홀딩스,000320,2018/12,4690027
(주)노루홀딩스,000320,2019/12,4169171
(주)노바렉스,194700,2010/12,
(주)노바렉스,194700,2011/12,
(주)노바렉스,194700,2012/12,500133
(주)노바렉스,194700,2013/12,545040
(주)노바렉스,194700,2014/12,745161
(주)노바렉스,194700,2015/12,1145241
(주)노바렉스,194700,2016/12,1145241
(주)노바렉스,194700,2017/12,1529588
(주)노바렉스,194700,2018/12,1590222
(주)노바렉스,194700,2019/12,1590222
(주)노바텍,285490,2017/12,0
(주)노바텍,285490,2018/12,0
(주)노바텍,285490,2019/12,1200000
(주)노블엠앤비,106520,2010/12,0
(주)노블엠앤비,106520,2011/12,0
(주)노블엠앤비,106520,2012/12,545318
(주)노블엠앤비,106520,2013/12,820227
(주)노블엠앤비,106520,2014/12,0
(주)노블엠앤비,106520,2015/12,0
(주)노블엠앤비,106520,2016/12,0
(주)노블엠앤비,106520,2017/12,0
(주)노블엠앤비,106520,2018/12,0
(주)노블엠앤비,106520,2019/12,0
(주)노터스,278650,2016/12,0
(주)노터스,278650,2017/12,0
(주)노터스,278650,2018/12,0
(주)노터스,278650,2019/12,0
(주)녹십자,006280,2010/12,17114000
(주)녹십자,006280,2011/12,15166000
(주)녹십자,006280,2012/12,12639000
(주)녹십자,006280,2013/12,14454000
(주)녹십자,006280,2014/12,14454000
(주)녹십자,006280,2015/12,20236000
(주)녹십자,006280,2016/12,14266000
(주)녹십자,006280,2017/12,14266000
(주)녹십자,006280,2018/12,11413000
(주)녹십자,006280,2019/12,11413000
(주)녹십자엠에스,142280,2010/12,540000
(주)녹십자엠에스,142280,2011/12,562500
(주)녹십자엠에스,142280,2012/12,0
(주)녹십자엠에스,142280,2013/12,0
(주)녹십자엠에스,142280,2014/12,478000
(주)녹십자엠에스,142280,2015/12,0
(주)녹십자엠에스,142280,2016/12,0
(주)녹십자엠에스,142280,2017/12,0
(주)녹십자엠에스,142280,2018/12,0
(주)녹십자엠에스,142280,2019/12,0
(주)녹십자웰빙,234690,2016/12,658189
(주)녹십자웰빙,234690,2017/12,987284
(주)녹십자웰빙,234690,2018/12,987284
(주)녹십자웰빙,234690,2019/12,1420182
(주)녹십자홀딩스,005250,2010/12,12891000
(주)녹십자홀딩스,005250,2011/12,10954000
(주)녹십자홀딩스,005250,2012/12,19941000
(주)녹십자홀딩스,005250,2013/12,11406000
(주)녹십자홀딩스,005250,2014/12,13681000
(주)녹십자홀딩스,005250,2015/12,13622000
(주)녹십자홀딩스,005250,2016/12,13621000
(주)녹십자홀딩스,005250,2017/12,13621000
(주)녹십자홀딩스,005250,2018/12,11352000
(주)녹십자홀딩스,005250,2019/12,14757000
(주)녹원씨엔아이,065560,2010/12,0
(주)녹원씨엔아이,065560,2011/12,0
(주)녹원씨엔아이,065560,2012/12,0
(주)녹원씨엔아이,065560,2013/12,0
(주)녹원씨엔아이,065560,2014/12,0
(주)녹원씨엔아이,065560,2015/12,0
(주)녹원씨엔아이,065560,2016/12,0
(주)녹원씨엔아이,065560,2017/12,0
(주)녹원씨엔아이,065560,2018/12,1604550
(주)녹원씨엔아이,065560,2019/12,0
(주)농심,004370,2010/12,23130504
(주)농심,004370,2011/12,23130504
(주)농심,004370,2012/12,23130504
(주)농심,004370,2013/12,23130504
(주)농심,004370,2014/12,23130500
(주)농심,004370,2015/12,23130500
(주)농심,004370,2016/12,23130500
(주)농심,004370,2017/12,23130500
(주)농심,004370,2018/12,23130500
(주)농심,004370,2019/12,23130496
(주)농심홀딩스,072710,2010/12,9275532
(주)농심홀딩스,072710,2011/12,9275530
(주)농심홀딩스,072710,2012/12,9275530
(주)농심홀딩스,072710,2013/12,9275530
(주)농심홀딩스,072710,2014/12,9275528
(주)농심홀딩스,072710,2015/12,9275528
(주)농심홀딩스,072710,2016/12,9275528
(주)농심홀딩스,072710,2017/12,9275528
(주)농심홀딩스,072710,2018/12,9275528
(주)농심홀딩스,072710,2019/12,9275528
(주)누리플랜,069140,2010/12,301700
(주)누리플랜,069140,2011/12,296940
(주)누리플랜,069140,2012/12,0
(주)누리플랜,069140,2013/12,0
(주)누리플랜,069140,2014/12,0
(주)누리플랜,069140,2015/12,0
(주)누리플랜,069140,2016/12,0
(주)누리플랜,069140,2017/12,0
(주)누리플랜,069140,2018/12,0
(주)누리플랜,069140,2019/12,0
(주)누리플렉스,040160,2010/12,0
(주)누리플렉스,040160,2011/12,0
(주)누리플렉스,040160,2012/12,0
(주)누리플렉스,040160,2013/12,0
(주)누리플렉스,040160,2014/12,0
(주)누리플렉스,040160,2015/12,0
(주)누리플렉스,040160,2016/12,0
(주)누리플렉스,040160,2017/12,0
(주)누리플렉스,040160,2018/12,585963
(주)누리플렉스,040160,2019/12,578059
(주)누보,332290,2019/12,
(주)뉴로스,126870,2010/12,0
(주)뉴로스,126870,2011/12,0
(주)뉴로스,126870,2012/12,0
(주)뉴로스,126870,2013/12,0
(주)뉴로스,126870,2014/12,0
(주)뉴로스,126870,2015/12,0
(주)뉴로스,126870,2016/12,0
(주)뉴로스,126870,2017/12,0
(주)뉴로스,126870,2018/12,0
(주)뉴로스,126870,2019/12,0
(주)뉴보텍,060260,2010/12,0
(주)뉴보텍,060260,2011/12,0
(주)뉴보텍,060260,2012/12,0
(주)뉴보텍,060260,2013/12,0
(주)뉴보텍,060260,2014/12,0
(주)뉴보텍,060260,2015/12,0
(주)뉴보텍,060260,2016/12,0
(주)뉴보텍,060260,2017/12,0
(주)뉴보텍,060260,2018/12,0
(주)뉴보텍,060260,2019/12,0
(주)뉴인텍,012340,2010/12,0
(주)뉴인텍,012340,2011/12,0
(주)뉴인텍,012340,2012/12,0
(주)뉴인텍,012340,2013/12,0
(주)뉴인텍,012340,2014/12,0
(주)뉴인텍,012340,2015/12,0
(주)뉴인텍,012340,2016/12,0
(주)뉴인텍,012340,2017/12,0
(주)뉴인텍,012340,2018/12,0
(주)뉴인텍,012340,2019/12,0
(주)뉴트리,270870,2017/12,0
(주)뉴트리,270870,2018/12,903222
(주)뉴트리,270870,2019/12,1359424
(주)뉴파워프라즈마,144960,2010/12,
(주)뉴파워프라즈마,144960,2011/12,
(주)뉴파워프라즈마,144960,2012/12,
(주)뉴파워프라즈마,144960,2013/12,
(주)뉴파워프라즈마,144960,2014/12,0
(주)뉴파워프라즈마,144960,2015/12,0
(주)뉴파워프라즈마,144960,2016/12,1053971
(주)뉴파워프라즈마,144960,2017/12,2296179
(주)뉴파워프라즈마,144960,2018/12,0
(주)뉴파워프라즈마,144960,2019/12,0
(주)뉴프렉스,085670,2010/12,0
(주)뉴프렉스,085670,2011/12,0
(주)뉴프렉스,085670,2012/12,0
(주)뉴프렉스,085670,2013/12,0
(주)뉴프렉스,085670,2014/12,0
(주)뉴프렉스,085670,2015/12,0
(주)뉴프렉스,085670,2016/12,0
(주)뉴프렉스,085670,2017/12,0
(주)뉴프렉스,085670,2018/12,0
(주)뉴프렉스,085670,2019/12,0
(주)다나와,119860,2010/12,1290338
(주)다나와,119860,2011/12,990000
(주)다나와,119860,2012/12,1283717
(주)다나와,119860,2013/12,1452000
(주)다나와,119860,2014/12,1418980
(주)다나와,119860,2015/12,1612478
(주)다나와,119860,2016/12,1934973
(주)다나와,119860,2017/12,0
(주)다나와,119860,2018/12,0
(주)다나와,119860,2019/12,0
(주)다날,064260,2010/12,0
(주)다날,064260,2011/12,0
(주)다날,064260,2012/12,0
(주)다날,064260,2013/12,0
(주)다날,064260,2014/12,0
(주)다날,064260,2015/12,0
(주)다날,064260,2016/12,1484509
(주)다날,064260,2017/12,2447520
(주)다날,064260,2018/12,2611293
(주)다날,064260,2019/12,0
(주)다보링크,340360,2019/12,
(주)다산네트웍스,039560,2010/12,0
(주)다산네트웍스,039560,2011/12,0
(주)다산네트웍스,039560,2012/12,0
(주)다산네트웍스,039560,2013/12,0
(주)다산네트웍스,039560,2014/12,0
(주)다산네트웍스,039560,2015/12,0
(주)다산네트웍스,039560,2016/12,0
(주)다산네트웍스,039560,2017/12,0
(주)다산네트웍스,039560,2018/12,0
(주)다산네트웍스,039560,2019/12,0
(주)다우기술,023590,2010/12,5549890
(주)다우기술,023590,2011/12,5549890
(주)다우기술,023590,2012/12,5624660
(주)다우기술,023590,2013/12,5624660
(주)다우기술,023590,2014/12,5624660
(주)다우기술,023590,2015/12,6489993
(주)다우기술,023590,2016/12,10816654
(주)다우기술,023590,2017/12,12979985
(주)다우기술,023590,2018/12,0
(주)다우기술,023590,2019/12,0
(주)다우데이타,032190,2010/12,2499000
(주)다우데이타,032190,2011/12,2071599
(주)다우데이타,032190,2012/12,1726332
(주)다우데이타,032190,2013/12,2416865
(주)다우데이타,032190,2014/12,3797931
(주)다우데이타,032190,2015/12,3570000
(주)다우데이타,032190,2016/12,3830000
(주)다우데이타,032190,2017/12,4979000
(주)다우데이타,032190,2018/12,6128000
(주)다우데이타,032190,2019/12,6894000
(주)다원시스,068240,2010/12,718439
(주)다원시스,068240,2011/12,600750
(주)다원시스,068240,2012/12,596960
(주)다원시스,068240,2013/12,648198
(주)다원시스,068240,2014/12,715547
(주)다원시스,068240,2015/12,787936
(주)다원시스,068240,2016/12,1197012
(주)다원시스,068240,2017/12,1196952
(주)다원시스,068240,2018/12,1287148
(주)다원시스,068240,2019/12,2658724
(주)다이나믹디자인,145210,2010/12,0
(주)다이나믹디자인,145210,2011/12,0
(주)다이나믹디자인,145210,2012/12,0
(주)다이나믹디자인,145210,2013/12,0
(주)다이나믹디자인,145210,2014/12,0
(주)다이나믹디자인,145210,2015/12,0
(주)다이나믹디자인,145210,2016/12,0
(주)다이나믹디자인,145210,2017/12,0
(주)다이나믹디자인,145210,2018/12,0
(주)다이나믹디자인,145210,2019/12,0
(주)대교,019680,2010/12,12365604
(주)대교,019680,2011/12,14233557
(주)대교,019680,2012/12,9415857
(주)대교,019680,2013/12,9313199
(주)대교,019680,2014/12,11949313
(주)대교,019680,2015/12,12781725
(주)대교,019680,2016/12,12768742
(주)대교,019680,2017/12,12664569
(주)대교,019680,2018/12,9770629
(주)대교,019680,2019/12,6167731
(주)대구백화점,006370,2010/03,3159277
(주)대구백화점,006370,2011/03,3159277
(주)대구백화점,006370,2012/03,3610571
(주)대구백화점,006370,2013/03,3610571
(주)대구백화점,006370,2014/03,5415750
(주)대구백화점,006370,2015/03,4635750
(주)대구백화점,006370,2016/03,3090571
(주)대구백화점,006370,2017/03,1931687
(주)대구백화점,006370,2018/12,1159098
(주)대구백화점,006370,2019/12,772803
(주)대덕,008060,2010/12,12493527
(주)대덕,008060,2011/12,12493527
(주)대덕,008060,2012/12,12493527
(주)대덕,008060,2013/12,12493527
(주)대덕,008060,2014/12,12493527
(주)대덕,008060,2015/12,12493527
(주)대덕,008060,2016/12,12493527
(주)대덕,008060,2017/12,12493527
(주)대덕,008060,2018/12,20872888
(주)대덕,008060,2019/12,20873016
(주)대동,000490,2010/12,1036411
(주)대동,000490,2011/12,1036411
(주)대동,000490,2012/12,1036411
(주)대동,000490,2013/12,1036411
(주)대동,000490,2014/12,1243693
(주)대동,000490,2015/12,1036410
(주)대동,000490,2016/12,829128
(주)대동,000490,2017/12,1243693
(주)대동,000490,2018/12,1036411
(주)대동,000490,2019/12,1243692
(주)대동스틸,048470,2010/12,679397
(주)대동스틸,048470,2011/12,724690
(주)대동스틸,048470,2012/12,271759
(주)대동스틸,048470,2013/12,300000
(주)대동스틸,048470,2014/12,300000
(주)대동스틸,048470,2015/12,299757
(주)대동스틸,048470,2016/12,496095
(주)대동스틸,048470,2017/12,694532
(주)대동스틸,048470,2018/12,496095
(주)대동스틸,048470,2019/12,297657
(주)대륙제관,004780,2010/12,707500
(주)대륙제관,004780,2011/12,620423
(주)대륙제관,004780,2012/12,620945
(주)대륙제관,004780,2013/12,621255
(주)대륙제관,004780,2014/12,954192
(주)대륙제관,004780,2015/12,1431288
(주)대륙제관,004780,2016/12,1908384
(주)대륙제관,004780,2017/12,1590320
(주)대륙제관,004780,2018/12,1272256
(주)대륙제관,004780,2019/12,1590319
(주)대림제지,017650,2010/12,0
(주)대림제지,017650,2011/12,0
(주)대림제지,017650,2012/12,450000
(주)대림제지,017650,2013/12,0
(주)대림제지,017650,2014/12,450000
(주)대림제지,017650,2015/12,0
(주)대림제지,017650,2016/12,0
(주)대림제지,017650,2017/12,0
(주)대림제지,017650,2018/12,0
(주)대림제지,017650,2019/12,0
(주)대명소노시즌,007720,2010/12,0
(주)대명소노시즌,007720,2011/12,0
(주)대명소노시즌,007720,2012/12,0
(주)대명소노시즌,007720,2013/12,0
(주)대명소노시즌,007720,2014/12,0
(주)대명소노시즌,007720,2015/12,0
(주)대명소노시즌,007720,2016/12,0
(주)대명소노시즌,007720,2017/12,0
(주)대명소노시즌,007720,2018/12,0
(주)대명소노시즌,007720,2019/12,0
(주)대성미생물연구소,036480,2010/12,342000
(주)대성미생물연구소,036480,2011/12,323000
(주)대성미생물연구소,036480,2012/12,323000
(주)대성미생물연구소,036480,2013/12,323000
(주)대성미생물연구소,036480,2014/12,323000
(주)대성미생물연구소,036480,2015/12,380000
(주)대성미생물연구소,036480,2016/12,380000
(주)대성미생물연구소,036480,2017/12,323000
(주)대성미생물연구소,036480,2018/12,323000
(주)대성미생물연구소,036480,2019/12,323000
(주)대성엘텍,025440,2010/12,0
(주)대성엘텍,025440,2011/12,0
(주)대성엘텍,025440,2012/12,0
(주)대성엘텍,025440,2013/12,0
(주)대성엘텍,025440,2014/12,0
(주)대성엘텍,025440,2015/12,0
(주)대성엘텍,025440,2016/12,0
(주)대성엘텍,025440,2017/12,0
(주)대성엘텍,025440,2018/12,0
(주)대성엘텍,025440,2019/12,0
(주)대성파인텍,104040,2010/12,520920
(주)대성파인텍,104040,2011/12,491618
(주)대성파인텍,104040,2012/12,548532
(주)대성파인텍,104040,2013/12,548532
(주)대성파인텍,104040,2014/12,562715
(주)대성파인텍,104040,2015/12,623471
(주)대성파인텍,104040,2016/12,0
(주)대성파인텍,104040,2017/12,0
(주)대성파인텍,104040,2018/12,0
(주)대성파인텍,104040,2019/12,0
(주)대양금속,009190,2010/12,0
(주)대양금속,009190,2011/12,0
(주)대양금속,009190,2012/12,0
(주)대양금속,009190,2013/12,0
(주)대양금속,009190,2014/12,0
