회사명,거래소코드,회계년도,총자본증가율(IFRS),총자본증가율(IFRS연결),유동자산증가율(IFRS),유동자산증가율(IFRS연결),매출액증가율(IFRS),매출액증가율(IFRS연결),유형자산증가율(IFRS),유형자산증가율(IFRS연결),재고자산증가율(IFRS),재고자산증가율(IFRS연결),자기자본증가율(IFRS),자기자본증가율(IFRS연결),순이익증가율(IFRS),순이익증가율(IFRS연결),정상영업이익증가율(IFRS),정상영업이익증가율(IFRS연결)
(주)셀트리온제약,68760,Dec-18,-13.55,-12.93,-5.7,-5.28,7.67,8.11,-2.17,-2.16,-35.6,-35.6,-21.99,-21.27,0,0,-21.35,-21.02
(주)셀트리온제약,68760,Dec-19,4.73,4.1,-4.06,-5.55,23.81,18.13,10.77,10.45,-21.22,-21.22,4.64,3.7,0,0,329.02,312.82
(주)셀트리온헬스케어,91990,Dec-17,48.09,44.63,47.75,44.47,23.8,21.82,204.03,181.55,5.98,7.76,181.88,178.8,19.22,34.15,-18.87,-9.79
(주)셀트리온헬스케어,91990,Dec-18,0.67,2.56,-2.18,-0.21,-0.53,-24.57,-17.8,14.73,-7,7.82,-2.4,-4.03,-68.32,-91.08,0,0
(주)셀트리온헬스케어,91990,Dec-19,-5.45,-3.38,-6.87,-4.55,23.51,54.3,213.42,561.94,-10.59,-4.32,3.49,1.86,48.01,470.54,884.15,0
(주)셀피글로벌,68940,Dec-11,23.65,,20.59,,12.98,,27.3,,20.86,,28.02,,63.95,,42.23,
(주)셀피글로벌,68940,Dec-12,13.09,,15.41,,17.53,,-0.25,,28.89,,23.08,,-12.5,,-16.95,
(주)셀피글로벌,68940,Dec-13,0.76,,7.07,,-27.73,,1.56,,-26.32,,1.25,,-91.52,,-94.48,
(주)셀피글로벌,68940,Dec-14,-4.37,,-11.51,,-24.92,,-7.46,,21.86,,-7.11,,0,,0,
(주)셀피글로벌,68940,Dec-15,1.47,0,1,0,18.4,0,-4.65,0,-34.08,0,2.55,0,0,0,0,0
(주)셀피글로벌,68940,Dec-16,5.38,5.34,21.27,18.62,-17.61,-17.61,-5.23,-5.27,-3.82,-3.82,-2.66,-2.66,-60.43,-60.43,138.53,22.11
(주)셀피글로벌,68940,Dec-17,-28.09,-28.22,-44.69,-35.61,10.27,10.28,2.19,1.23,24.73,24.73,-38.83,-38.83,0,-3995.79,0,-4548.8
(주)셀피글로벌,68940,Dec-18,-7.78,-7.85,4.45,-4,-11.78,-11.41,-9.82,-9.76,-7.97,-7.97,-19.11,-19.11,0,0,0,0
(주)셀피글로벌,68940,Dec-19,30.43,30.79,47.21,41.31,2.53,2.63,8.01,7.91,3.38,4.67,6.15,6.15,0,0,0,0
(주)소프트센,32680,Sep-11,18.02,,155.41,,197.85,,-48.03,,-25.88,,21.9,,0,,0,
(주)소프트센,32680,Sep-12,-10.91,,89.24,,83.55,,-5.84,,3677.49,,-28.85,,0,,0,
(주)소프트센,32680,Dec-13,0,,0,,0,,0,,0,,0,,0,,0,
(주)소프트센,32680,Dec-14,66.29,0,104.89,0,221.6,0,-80.79,0,-33.78,0,112.12,0,245.58,0,343.82,0
(주)소프트센,32680,Dec-15,-35.05,,-42.86,,-12.65,,0.81,,-7.49,,-4.67,,0,,0,
(주)소프트센,32680,Dec-16,48.28,,50.89,,60.11,,-4.36,,29.85,,3.86,,0,,0,
(주)소프트센,32680,Dec-17,21.77,,29.94,,23.13,,17.31,,11.89,,7.76,,0,,-56.42,
(주)소프트센,32680,Dec-18,1.55,,-10.43,,-6.25,,1.08,,61.1,,5.41,,0,,203.96,
(주)소프트센,32680,Dec-19,-27.15,,-5.33,,-28.9,,-3.94,,-78.54,,-8.84,,0,,-82.27,
(주)손오공,66910,Dec-11,14.09,12.18,25.95,23.1,-1.3,-1.83,-4.53,-4.67,6.59,6.47,4.39,0.63,0,0,0,0
(주)손오공,66910,Dec-12,-21.09,-15.1,-31.79,-21.3,-2.94,8.57,4.39,4.83,-17.17,-17.46,-14.4,0.13,0,0,0,-17.96
(주)손오공,66910,Dec-13,-33.1,-7.89,-15.36,-11.94,-29.5,-27.52,-92.23,-5.23,-21.33,-21.09,-38.27,-31.11,0,0,0,0
(주)손오공,66910,Dec-14,-14.92,-16.89,-10.23,-21.06,-6.67,-8.91,-44.59,-5.46,-3.33,-3.33,1.42,-8.87,0,0,0,0
(주)손오공,66910,Dec-15,44.13,28.64,63.29,58.64,159.96,135.77,32.75,-0.71,0.25,0.22,51.78,45.95,0,0,0,0
(주)손오공,66910,Dec-16,24.59,16.7,34.72,31.84,3.84,3.38,-18.14,-3.72,185.35,185.35,2.91,5.92,-91.47,-81.01,-72.81,-64.3
(주)손오공,66910,Dec-17,-30.72,-26.24,-30.36,-30.21,-20.2,-19.52,-44.24,-5.13,-43.11,-43.11,-46.76,-39.17,0,-795.96,0,-421.4
(주)손오공,66910,Dec-18,-27.7,-22.67,-29.71,-29.86,-3.67,-4.7,-30.81,-3.93,-34.22,-34.22,7.2,5.81,0,0,0,0
(주)손오공,66910,Dec-19,28.95,19.93,12.51,14.66,-26.85,-25.99,1263.64,22.08,31.67,31.67,25.77,20.97,0,-272.76,0,-318.99
(주)솔고바이오메디칼,43100,Dec-11,-0.32,-5.82,-0.99,-3.19,-1.3,-4.83,-3.79,-4.21,5.28,2.05,3.07,-3.44,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-12,-9.92,-9.02,-15.77,-11.25,13.34,8.86,-1.97,-4.27,-9.37,-12.32,-21.96,-19.39,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-13,-16.13,-4.84,-2.61,-2.47,-8.82,-10.77,-4.47,-6.03,-5.21,-7.76,-25.52,-2.9,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-14,-7.23,-12.39,-8.77,-13.85,-15.58,-14,-22.92,-20.07,1.48,-7.71,0.19,-9.09,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-15,-4.93,-4.99,-6.77,-6.91,-19.83,-25.58,-3,-2.99,-4.46,7.9,28.91,27.23,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-16,-11.59,-8.13,-18.08,-12.2,-2.92,5.75,-3.89,1.41,-4.83,-1.53,-16.31,-13.59,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-17,29.98,31.63,28.59,33.46,-0.27,-2.16,19.39,16.32,-1.82,-1.18,41.71,44.65,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-18,16.88,15.99,13.41,13.42,-5.59,-2.89,31.19,30.4,-37.87,-26.04,11.46,10.55,0,0,0,0
(주)솔고바이오메디칼,43100,Dec-19,-27.63,-24.82,-4.83,-5.25,-10.99,-4.87,-18.67,-16.41,10.78,4.04,-38.64,-36.37,0,0,0,0
(주)솔루에타,154040,Dec-13,95.33,92.11,157.07,152.44,59.19,57.63,8.7,7.8,117.62,115.81,366.51,342.95,244.13,155.56,120.31,99.13
(주)솔루에타,154040,Dec-14,-10.27,-9.04,-27.06,-25.37,-14.5,-13.88,43,41.66,-35.19,-33.79,5.14,6.94,-91.17,-84.22,-91.74,-86.69
(주)솔루에타,154040,Dec-15,15.92,15.33,15.83,14.78,-18.95,-18.93,-6.52,-6.17,2.66,1.79,15.32,14.65,499.77,240.77,484.82,273.43
(주)솔루에타,154040,Dec-16,30.74,83.96,3.44,66.04,-28.46,100.9,-24.8,89.13,-47.42,13.95,-5.39,-3.05,0,-136.74,0,-100.88
(주)솔루에타,154040,Dec-17,-8.4,21.97,-45.78,10.71,-15.68,11.06,1.83,35.1,-30.25,6.26,-0.53,-1.9,0,0,0,0
(주)솔루에타,154040,Dec-18,-5.77,5.03,-20.49,9.9,27.25,45.77,0.6,-8.67,54.99,328.76,-9.26,-13.47,0,-152207.88,57.13,95.56
(주)솔루에타,154040,Dec-19,-6.11,-12.41,11,-15.02,5.27,12.78,18.06,10.81,-40.67,-50.8,-1.19,1.62,0,0,-44.7,11.66
(주)솔본,35610,Dec-11,3.65,11.38,8.12,15.3,11.8,22.03,9.04,24.63,0,21.4,4.67,2.08,0,0,0,0
(주)솔본,35610,Dec-12,4.02,-8.28,13.06,-18.91,-2.53,-3.23,3.23,-2.44,0,-18.52,5.58,-0.36,194.4,0,0,0
(주)솔본,35610,Dec-13,0.02,-6.62,6.19,-8.56,-6.32,-33.86,-3.32,-21.78,0,-64.07,0.36,3.33,-78.43,0,0,0
(주)솔본,35610,Dec-14,1.47,-1.66,6.68,-8.83,15.45,-27.29,-3.4,-20.69,0,-17.09,1.29,2.89,447.74,61.16,0,0
(주)솔본,35610,Dec-15,0.92,3.99,-36.91,0.78,-15.92,-1.59,-1.47,-3.02,0,40.52,0.93,4.22,-78.33,-71.8,231.59,0
(주)솔본,35610,Dec-16,5.92,2.03,-4.71,5.54,14.56,12.06,-6.39,-5.49,0,-34.51,5.85,0.07,-43.02,-73.96,-88.98,-56.24
(주)솔본,35610,Dec-17,-1.71,-2.04,9.68,-3.23,-10.07,-6.19,-4.42,6.79,0,-74,-1.9,-1.04,0,-1557.31,0,85.16
(주)솔본,35610,Dec-18,10.27,5.25,-31.98,34.39,0.83,13.94,-2.87,-6.08,0,-7.22,9.04,8.82,0,0,0,525.72
(주)솔본,35610,Dec-19,4,5.51,-4.22,-12.8,-1.87,-4.89,-94.34,-7.05,0,44.49,5.05,1.1,-30.72,-82.09,-62.4,-97.95
(주)쇼박스,86980,Dec-11,-2.4,-6.83,0.19,-4.85,80.78,81.26,62.1,5.01,0,16.81,-3.61,-6.26,0,0,0,0
(주)쇼박스,86980,Dec-12,36.63,41.15,71.84,70.4,79.68,72.96,-29.37,-77.64,0,0,-4.79,-1.13,0,0,0,0
(주)쇼박스,86980,Dec-13,-10.29,-7.66,-20.13,-17.61,21.47,22.61,-31.61,-31.62,0,0,2.55,5.58,0,0,-44.08,-34.79
(주)쇼박스,86980,Dec-14,-16.06,-14.92,-18.29,-16.55,-32.61,-33.42,21.32,21.31,0,0,-1.09,-0.13,0,0,-66.55,-72.07
(주)쇼박스,86980,Dec-15,51.56,51.53,82.53,75.91,96.44,97.22,765.93,780.49,0,0,11.13,10.48,0,0,696.65,694.78
(주)쇼박스,86980,Dec-16,-8.94,-8.61,-11.05,-10.97,-10.98,-11.32,-12.7,-14.06,0,0,8.31,8.73,10.37,16.66,8.47,8.79
(주)쇼박스,86980,Dec-17,3.18,3.08,7.32,4.43,-18.44,-18.44,-18.83,-18.83,0,0,9.89,10.06,21.94,18.5,-31.57,-32.02
(주)쇼박스,86980,Dec-18,-11.32,-11.58,-13.52,-13.54,-33.29,-33.29,-31.69,-31.72,0,0,1.84,1.29,-67.51,-72.53,-48.86,-49.58
(주)쇼박스,86980,Dec-19,-7.48,-8.06,-19.24,-19.02,14.77,14.8,-43.77,-43.76,0,0,0.06,-0.04,-34.48,-25.11,-57.75,-62.95
(주)수산아이앤티,50960,Dec-16,51.95,,25.05,,15.43,,-11.83,,157.01,,52.25,,20.31,,26.92,
(주)수산아이앤티,50960,Dec-17,2.71,,-0.34,,0.84,,51.42,,34.39,,3.91,,-18.49,,-22.06,
(주)수산아이앤티,50960,Dec-18,4.78,,-10.66,,-0.75,,212.78,,3.94,,3.66,,-25.93,,-39.31,
(주)수산아이앤티,50960,Dec-19,6.35,,10.17,,-1.65,,-4,,91.26,,4.75,,-6.96,,5.27,
(주)수산중공업,17550,Dec-11,26.22,22.8,25.57,24.66,18.47,15.64,11.76,3.78,30.76,24.45,21.12,19.49,63.91,29.05,43.27,20.03
(주)수산중공업,17550,Dec-12,11.43,12.06,6.36,10.39,12.33,9.57,21.4,27.36,10.7,7.53,17.74,14.11,-1.67,0.04,2.67,-0.44
(주)수산중공업,17550,Dec-13,8.24,3.51,10.05,2.46,-1.92,-2.82,-0.65,-0.1,8.24,18.93,4.21,3.53,-63.58,-67.29,-71.46,-70.85
(주)수산중공업,17550,Dec-14,-4.13,-1.94,-9.75,0.49,-18.77,-14.36,-7.53,-6.06,-0.21,-5.66,5.79,7.53,0.25,45.94,47.18,62.95
(주)수산중공업,17550,Dec-15,-9.15,-10.6,-11.84,-14.84,-12.11,-11.42,-3.22,0.8,-28.68,-28.19,1.7,0.63,-53.24,-81.02,-25.74,-39.51
(주)수산중공업,17550,Dec-16,-0.08,-8.91,-5.72,-12.17,-11.01,-12.78,21.57,-1.77,12.29,1.98,8.78,4.15,37.11,146.91,-25.09,-13.78
(주)수산중공업,17550,Dec-17,3.82,1.71,11.47,7.78,18.1,14.77,-6.62,-8.29,-8.02,-6.53,1.54,1.24,-26.9,8.65,-31.13,-15.56
(주)수산중공업,17550,Dec-18,52.84,85.52,-11.88,55.13,-17.39,-17,-2.33,97.75,-3.38,103.55,-0.82,7.12,0,129.79,0,-87.18
(주)수산중공업,17550,Dec-19,-7.05,-10.63,-17.26,-14.63,-10.52,86.48,-9.85,-2.87,-43.78,-20.37,0,1.38,0,-97.81,0,1609.73
(주)수젠텍,253840,Dec-19,86.65,0,151.96,0,-29.43,0,13.52,0,-22.3,0,57.86,0,0,0,0,0
(주)슈프리마,236200,Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)슈프리마,236200,Dec-17,9.14,9.1,11.26,11.26,11.09,11.57,-4.56,-4.51,22.32,22.44,10.27,10.17,-18.2,-18.28,15.63,15.14
(주)슈프리마,236200,Dec-18,11.91,12.21,25.85,26.3,11.5,12.1,9.16,9.28,43.23,42.87,11.61,11.75,22.57,25.26,-3.7,-1.79
(주)슈프리마,236200,Dec-19,28.76,28.18,7.61,7.45,36.84,36.72,-0.52,-0.51,31.68,36.63,26.11,25.57,136.62,127.86,108.92,101.58
(주)슈프리마아이디,317770,Dec-19,80.08,75.41,106.95,82.24,-32.18,-33.2,731.23,139.04,-15.06,-15.15,92.55,93.01,-71.97,-70.66,-86.57,-91.17
(주)슈프리마에이치큐,94840,Dec-11,2.91,3.65,2.36,2.46,21.87,22.9,17.84,14.11,17.29,17.39,1.98,2.95,-36.97,-33.89,-47.49,-44.97
(주)슈프리마에이치큐,94840,Dec-12,12.98,14.53,7.77,5.03,24.51,26,10.96,9.41,6.1,7.77,14.77,15.94,148.59,176.63,266,315.5
(주)슈프리마에이치큐,94840,Dec-13,12.15,10.3,9.88,9.55,0.41,-1.45,53.41,48.86,12.28,14.91,11.87,10.73,-12.36,-26.94,-6.21,-11.49
(주)슈프리마에이치큐,94840,Dec-14,11.09,11.21,-1.4,11.44,26.19,27.99,10.65,10.15,-7.91,-12.6,11.48,11.81,5.7,18.67,13.78,14.72
(주)슈프리마에이치큐,94840,Dec-15,-44.66,-43.35,-56.5,-47.2,-62.16,-60.15,-48.54,-46.47,-60.91,-60.79,-45.37,-44.45,-14.2,-12.67,0,-98.02
(주)슈프리마에이치큐,94840,Dec-16,44.16,44.65,-21.83,-2.28,7.37,16.85,-58.26,-47.26,-20.71,-16.32,47.27,47.96,-81.14,-70.61,0,940.02
(주)슈프리마에이치큐,94840,Dec-17,1.4,3.25,7.39,1.09,-32.59,-10.86,-18.1,37.44,-62.6,6.46,3.01,3.74,66.67,24.93,-21.66,2.04
(주)슈프리마에이치큐,94840,Dec-18,2.59,11.06,13.46,20.47,-21.06,12.13,-49.71,-24.54,-12.82,18.35,1.02,7.31,-55.46,48.86,46.18,95.63
(주)슈프리마에이치큐,94840,Dec-19,4.47,21.49,7.13,30.75,-1.49,-18.51,18.6,28.97,34.7,-3.21,3.36,12.18,254.87,14.22,-19.69,-72.19
(주)슈피겐코리아,192440,Dec-14,226.12,209.17,300.17,253.73,93.67,113.64,-24.26,-10.85,134.21,167.83,230.22,220.11,279.67,221.31,241.04,190.29
(주)슈피겐코리아,192440,Dec-15,22.89,23.62,23.12,23.01,-2.13,4.28,24.29,-20.6,-35.33,-20.42,25.07,30.76,0.19,5.21,0.94,1.67
(주)슈피겐코리아,192440,Dec-16,20.21,20.84,-12.22,-5.56,27.22,21.03,13.26,19.31,83.4,56.44,20.33,17.49,-3.94,-4.97,0.71,-7.51
(주)슈피겐코리아,192440,Dec-17,12.79,19.63,1.59,14.03,24.54,25.51,638.27,500.85,64.39,39.54,6.83,14.35,-38.19,5.46,0.02,11
(주)슈피겐코리아,192440,Dec-18,13.89,15.24,12.89,14.04,19.92,18.61,6.38,5.38,16.83,12.93,16.45,18.04,68.94,5.04,4.29,1.77
(주)슈피겐코리아,192440,Dec-19,16.14,16.66,2.09,-3.99,15.36,15.62,0.27,2.07,48.45,56.43,13.37,12.69,4.95,-5.54,-1.39,-10.36
(주)스마트솔루션즈,136510,Dec-11,55.18,,58.25,,23.96,,7.07,,38.11,,85.9,,-4.19,,-13.5,
(주)스마트솔루션즈,136510,Dec-12,-6.48,,-14.88,,-65.95,,16.48,,-10.11,,-6.66,,0,,0,
(주)스마트솔루션즈,136510,Dec-13,7.85,,0.91,,181.7,,5.79,,7.1,,6.57,,0,,0,
(주)스마트솔루션즈,136510,Dec-14,-7.59,0,-16.19,0,-31.37,0,-2.95,0,-40.37,0,-6.73,0,0,0,0,0
(주)스마트솔루션즈,136510,Dec-15,-2.39,-3.77,-0.84,-1.2,4.96,4.97,-4.15,-4.15,-36.03,-36.03,-3.65,-5.1,0,0,0,0
(주)스마트솔루션즈,136510,Dec-16,38.36,40.38,1.67,0.56,36.55,36.36,307.18,307.18,160.67,160.67,20.27,21.95,149.48,737.05,252.86,212.96
(주)스마트솔루션즈,136510,Dec-17,17.08,17.35,27.07,23.35,99.92,100.26,27.95,27.95,-12.55,-12.55,10.87,11.13,104.81,74.06,149.06,226.45
(주)스마트솔루션즈,136510,Dec-18,1.61,1.79,5.88,9.58,-12.36,-12.37,-2.73,-2.73,-4.91,-4.91,-0.88,-0.68,-70.44,-68.15,0,-120
(주)스마트솔루션즈,136510,Dec-19,-11.14,-10.69,-21.16,-21.75,-22.1,-22.11,-1.86,-1.86,-4.78,-4.78,-19.25,-18.72,0,-723.25,0,0
(주)스맥,99440,Dec-11,42.76,,72.2,,66.64,,35.07,,28.01,,92.01,,-10.38,,-3.62,
(주)스맥,99440,Dec-12,13.5,,13.82,,8,,28.21,,5.93,,8.8,,-58.6,,44.59,
(주)스맥,99440,Dec-13,28.41,,26.33,,-4.64,,49.75,,23.34,,27.4,,227.19,,-10.77,
(주)스맥,99440,Dec-14,15.19,,22.67,,9.09,,9.31,,5.63,,34.03,,-46.7,,-1.23,
(주)스맥,99440,Dec-15,-10.31,,-15.17,,-12.63,,0.08,,3.12,,2.9,,27.65,,-28.4,
(주)스맥,99440,Dec-16,18.78,0,27.56,0,0.27,0,6.32,0,5.18,0,7.42,0,-45.26,0,-8.98,0
(주)스맥,99440,Dec-17,-6.04,-5.14,-9.01,-7.23,32.26,31.23,-4.47,-5.09,11.38,11.91,6.17,6.11,-79.25,-83.04,17.82,12.76
(주)스맥,99440,Dec-18,10.45,7.91,15.76,11.55,-6.98,-17.01,1.33,1.3,3.15,27.33,3.37,0.36,214.82,-601.07,-38.43,-113.61
(주)스맥,99440,Dec-19,3.35,1.97,-7.77,-9.98,-5.88,2.44,33.55,30.37,-8.5,6.13,2.03,0.24,0,0,0,0
(주)스카이문스테크놀로지,33790,Dec-11,-6.31,,-10.48,,-17.6,,-1.96,,-48.6,,0.14,,-89.75,,0,
(주)스카이문스테크놀로지,33790,Dec-12,-7.79,,-14.31,,-46.79,,3.35,,-58.38,,-8.36,,0,,0,
(주)스카이문스테크놀로지,33790,Dec-13,-4.18,,-13.64,,-32.53,,77.86,,-20.75,,-3.68,,0,,0,
(주)스카이문스테크놀로지,33790,Dec-14,13.29,,-13.15,,121.57,,146.9,,-72.55,,4.68,,0,,0,
(주)스카이문스테크놀로지,33790,Dec-15,3.66,,-2.41,,9.91,,15.41,,102.36,,0.63,,-93.23,,0,
(주)스카이문스테크놀로지,33790,Dec-16,-5.81,,-2.13,,-43.15,,-2.18,,2.35,,-8.13,,0,,0,
(주)스카이문스테크놀로지,33790,Dec-17,121.4,0,229.52,0,2.96,0,-2.45,0,-54.46,0,78.8,0,0,0,0,0
(주)스카이문스테크놀로지,33790,Dec-18,-10.72,-13.1,-18.43,-22.64,7.36,6.76,-2.87,-2.21,96.11,96.11,-14.91,-19,0,0,0,0
(주)스카이문스테크놀로지,33790,Dec-19,-52.19,,-66.38,,-60.36,,-3.16,,66.11,,-41.19,,0,,0,
(주)스킨앤스킨,159910,Dec-12,0,,0,,0,,0,,0,,0,,0,,0,
(주)스킨앤스킨,159910,Dec-13,-2.79,,-68.93,,-49.36,,47.54,,43.57,,-3.89,,0,,0,
(주)스킨앤스킨,159910,Dec-14,2.3,,1.74,,-13.78,,1.53,,-32.63,,-19.59,,0,,0,
(주)스킨앤스킨,159910,Dec-15,17.51,0,126.05,0,48.4,0,-14.03,0,-34.26,0,-5.87,0,0,0,0,0
(주)스킨앤스킨,159910,Dec-16,-11.72,-4.95,18.23,8.88,12.74,82.66,-13.49,-9.14,-40.53,41.74,45.39,64.45,0,0,0,0
(주)스킨앤스킨,159910,Dec-17,-2.64,-14.72,0.81,-11.71,7.42,-22.11,-35.62,-8.43,212.62,48.88,-20.02,-28.59,0,0,0,-1300.86
(주)스킨앤스킨,159910,Dec-18,12.77,14.47,34.37,45.02,25.85,5.99,-7.64,-7.45,9.69,26.88,34.04,37.89,0,0,0,0
(주)스킨앤스킨,159910,Dec-19,-6.17,-10.07,9.42,-10.05,-0.51,-33.76,-86.6,-73.55,-20.49,-54.87,-2.27,-0.48,0,0,0,0
(주)스타플렉스,115570,Dec-11,17.97,39.25,37.4,131.32,8.37,159.29,-1.91,10.48,21.21,174.15,10.24,-6.16,4.21,0,-5.55,0
(주)스타플렉스,115570,Dec-12,-6.07,6.57,-30.42,25.24,19.39,24.36,1.31,-6.73,18.18,-11.02,-10.24,-16.94,0,0,72.68,0
(주)스타플렉스,115570,Dec-13,13.09,-30,-3.66,-59.64,-13.22,-61.41,1.58,-1.81,5.74,-36.59,4.27,-1.81,0,0,-49.17,58.27
(주)스타플렉스,115570,Dec-14,-4.1,-3.23,-6.57,-11.38,-2.8,-12.3,6.43,0.68,-4.93,-4.83,2.06,11.58,-68.11,0,-21.34,-11.08
(주)스타플렉스,115570,Dec-15,-7.24,-2.39,-1.51,37.83,-9.84,-9.84,5.69,-19.39,-3.53,-3.45,-5.74,-1.39,0,0,23.23,44.9
(주)스타플렉스,115570,Dec-16,1.98,-0.71,16.06,-0.64,9.53,7.74,-3.66,-3.25,29.2,36.06,9.03,16.37,0,0,21.45,27.32
(주)스타플렉스,115570,Dec-17,2.04,9.17,5.83,22.74,-3.72,1.97,-3.76,-3.37,-7.93,5.85,-5.42,-10.73,0,-196.18,-70.44,-74.31
(주)스타플렉스,115570,Dec-18,-5.81,-2.76,1.06,-11.61,-7.23,9.32,-9.85,4.92,-17.02,5.48,0.89,8.01,0,0,0,-97.05
(주)스타플렉스,115570,Dec-19,-3.66,-1.19,-29.51,11.55,-6.51,-2.48,-21.24,-15.26,5.85,18.13,-17.91,-9.44,0,-216.92,0,1633.75
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-14,,,,,,,,,,,,,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-15,0,,0,,0,,0,,0,,0,,0,,0,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-16,133.69,0,109.16,0,31.98,0,107,0,-7.46,0,123.54,0,0,0,0,0
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-17,-5.24,-4.49,-17.64,-19.41,37.93,60,-3.66,3.12,-13.47,20.64,5.81,5.66,0,0,0,0
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-18,1.52,7.66,-52.62,-25.56,-58.46,-41.29,-2.91,-1.63,-8.72,-9.91,-2.1,-2.59,0,0,0,0
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-19,-6.33,34.72,7.55,78.66,52.46,48.68,2.45,10.48,-16.33,1.08,-19.27,-11.42,0,-3826.46,0,0
(주)스페코,13810,Dec-11,13.29,4.67,8.74,9.74,-8.5,3.78,-3.29,-11.6,2.89,-19.27,24.71,2.55,0,0,168.25,0
(주)스페코,13810,Dec-12,-7.26,-9.85,-13.16,-8.49,8.06,18.11,-21.86,-0.05,8.94,-10.04,-2.19,-13.48,0,0,111.67,0
(주)스페코,13810,Dec-13,22.19,19.13,47.81,23.73,-11.04,-15.76,-19.85,-9.43,22.47,29.21,42.8,37.03,-16.38,0,19.56,-68.35
(주)스페코,13810,Dec-14,25.8,27.59,33.29,32.27,38.45,44.33,-7.85,-4.37,21.52,-2.01,36.3,45.27,35.08,0,23.04,678.95
(주)스페코,13810,Dec-15,4.94,4.83,-3.02,15.53,-1.9,5.43,-2.44,-13.04,62.78,-14.9,16.03,21.39,48.77,174.83,15.23,57.19
(주)스페코,13810,Dec-16,-18.05,-21.63,-30.02,-20.41,-25.07,-16.8,-0.98,-15.34,1.83,35.25,-9.48,-15.75,-54.61,-42.92,-55.48,-51.78
(주)스페코,13810,Dec-17,-7.44,-6.49,-8.82,-4.75,-24.75,-18.41,-8.03,-9.29,54.28,8.67,-2.46,-3.61,0,-110.42,-76.58,-74.6
(주)스페코,13810,Dec-18,-17.08,-17.64,-26.04,-18.25,10.9,-20.19,-31.63,-15.94,122.35,113.56,-21.76,-31.44,0,0,0,-404.09
(주)스페코,13810,Dec-19,2.28,7.53,5.52,15.63,-25.73,36.08,-4.52,-8.49,-37.98,-44.45,6.98,39.87,0,0,0,0
(주)승일,49830,Dec-11,2.69,,3.82,,10.63,,-1.01,,17.87,,4.21,,-53.3,,-63.06,
(주)승일,49830,Dec-12,2.6,,9.25,,4.57,,-1.6,,-11.95,,5.94,,41.9,,35.12,
(주)승일,49830,Dec-13,3.29,,1.43,,-7.3,,4.7,,-11.15,,6.82,,19.96,,31.38,
(주)승일,49830,Dec-14,9.27,,7.2,,-2.32,,11.73,,12.76,,6.73,,5.04,,8.41,
(주)승일,49830,Dec-15,8.13,,-29.61,,-3.41,,53.14,,-1.87,,5.25,,-15.74,,-10.9,
(주)승일,49830,Dec-16,2.54,,10.69,,10.7,,-0.16,,19.05,,2.46,,-54.23,,-23.31,
(주)승일,49830,Dec-17,-1.37,,-4.11,,-1.9,,-2.85,,-19.68,,1.68,,-14.03,,-34.65,
(주)승일,49830,Dec-18,5.72,,31.62,,11.2,,-9.61,,30.06,,5.6,,190.34,,-40.68,
(주)승일,49830,Dec-19,-4.32,,-22.45,,-9.53,,10.9,,-12.99,,-1.14,,0,,0,
(주)시공테크,20710,Dec-11,25.9,25.46,6.22,7.83,36.27,35.59,93.48,82.07,-37.97,-31.09,16.97,15.83,-25.64,-25.88,-21.8,-20.69
(주)시공테크,20710,Dec-12,-13.84,-18.54,-33.14,-35.86,-3.35,-4.01,5.68,7.87,-73.47,-59.38,10.94,3.29,-34.86,-81.27,-73.49,-68.12
(주)시공테크,20710,Dec-13,-2.73,-3.42,4.9,-0.29,-35.54,-33.85,-2.45,-2.33,0,74.01,-3.65,-2.72,0,0,0,-99.3
(주)시공테크,20710,Dec-14,6.32,9.93,5.17,11.25,-9.67,-0.14,-2.12,-2.03,0,-6.95,6.38,7.84,0,0,0,11168.88
(주)시공테크,20710,Dec-15,-1.84,-0.98,-6.25,-4.38,-0.64,-4.64,-2.49,-2.45,0,26.79,1.07,1.4,-80.09,-84.36,0,0
(주)시공테크,20710,Dec-16,2.85,1.47,11.69,7.22,14.2,11.91,-2.46,-2.42,0,-20.87,-5.97,-7.28,0,-727.84,0,0
(주)시공테크,20710,Dec-17,7.45,17.43,21.26,26.31,122.33,114.25,-0.65,-8.97,0,-18.83,7.32,21.39,0,0,0,0
(주)시공테크,20710,Dec-18,-13.12,-5.67,-17.06,-18.8,-60,-57.86,1.25,28.04,0,536.32,-5.91,-1.06,0,-92.32,0,-131.77
