회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 현금흐름 감소율(개별),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동 현금흐름 감소율(연결)
(주)에이치비테크놀러지,78150,Dec-17,-37110193,,,
(주)에이치비테크놀러지,78150,Dec-18,14968465,,27608129,
(주)에이치비테크놀러지,78150,Dec-19,-4780682,,-10080403,
(주)에이치시티,72990,Dec-11,,,,
(주)에이치시티,72990,Dec-12,,,,
(주)에이치시티,72990,Dec-13,,,,
(주)에이치시티,72990,Dec-14,-7386028,,,
(주)에이치시티,72990,Dec-15,-3355266,,-3355266,
(주)에이치시티,72990,Dec-16,-13135759,,-13186104,
(주)에이치시티,72990,Dec-17,-16179362,,-15721126,
(주)에이치시티,72990,Dec-18,-6612707,,-6769077,
(주)에이치시티,72990,Dec-19,-9764426,,-8559293,
(주)에이치알에스,36640,Dec-11,-4148258,,-2848809,
(주)에이치알에스,36640,Dec-12,-2705465,,-3110673,
(주)에이치알에스,36640,Dec-13,-11285578,,-11131028,
(주)에이치알에스,36640,Dec-14,-6011847,,-5519429,
(주)에이치알에스,36640,Dec-15,-3850856,,-3789197,
(주)에이치알에스,36640,Dec-16,-2128192,,-2164938,
(주)에이치알에스,36640,Dec-17,-323650,,-409907,
(주)에이치알에스,36640,Dec-18,-554886,,113884,
(주)에이치알에스,36640,Dec-19,4358545,,3883276,
(주)에이치앤비디자인,227100,Dec-17,3733337,,3901356,
(주)에이치앤비디자인,227100,Dec-18,-1757098,,-1233566,
(주)에이치앤비디자인,227100,Dec-19,-1001498,,-1014752,
(주)에이치엘사이언스,239610,Dec-13,,,,
(주)에이치엘사이언스,239610,Dec-14,-864073,,,
(주)에이치엘사이언스,239610,Dec-15,-3145005,,-591175,
(주)에이치엘사이언스,239610,Dec-16,-30630962,,,
(주)에이치엘사이언스,239610,Dec-17,-8387625,,,
(주)에이치엘사이언스,239610,Dec-18,-7230972,,,
(주)에이치엘사이언스,239610,Dec-19,-14020093,,,
(주)에이치와이티씨,148930,Dec-11,-5551401,,,
(주)에이치와이티씨,148930,Dec-12,-28985074,,,
(주)에이치와이티씨,148930,Dec-13,,,,
(주)에이치와이티씨,148930,Dec-14,,,,
(주)에이치와이티씨,148930,Dec-15,,,,
(주)에이치와이티씨,148930,Dec-16,,,,
(주)에이치와이티씨,148930,Dec-17,,,,
(주)에이치와이티씨,148930,Dec-18,,,,
(주)에이치와이티씨,148930,Dec-19,,,,
(주)에이치케이,44780,Dec-11,-409263,,-330703,
(주)에이치케이,44780,Dec-12,-994943,,-769720,
(주)에이치케이,44780,Dec-13,-3714860,,-3706049,
(주)에이치케이,44780,Dec-14,-8898785,,-8898785,
(주)에이치케이,44780,Dec-15,-2886143,,-2653944,
(주)에이치케이,44780,Dec-16,-214005,,-343412,
(주)에이치케이,44780,Dec-17,-74464,,-131200,
(주)에이치케이,44780,Dec-18,-3562076,,-5609403,
(주)에이치케이,44780,Dec-19,-109602,,-420945,
(주)에이치피에스피,403870,Dec-17,,,,
(주)에이치피에스피,403870,Dec-18,,,,
(주)에이치피에스피,403870,Dec-19,,,,
(주)에이치피오,357230,Dec-14,,,,
(주)에이치피오,357230,Dec-15,,,,
(주)에이치피오,357230,Dec-16,,,,
(주)에이치피오,357230,Dec-17,,,,
(주)에이치피오,357230,Dec-18,,,,
(주)에이치피오,357230,Dec-19,,,,
(주)에이텍,45660,Dec-11,-9592879,,-9592879,
(주)에이텍,45660,Dec-12,-6688104,,,
(주)에이텍,45660,Dec-13,360634,,,
(주)에이텍,45660,Dec-14,-9465643,,,
(주)에이텍,45660,Dec-15,10813239,,,
(주)에이텍,45660,Dec-16,-936897,,,
(주)에이텍,45660,Dec-17,-18046489,,,
(주)에이텍,45660,Dec-18,-565589,,,
(주)에이텍,45660,Dec-19,-11274874,,,
(주)에이텍티앤,224110,Dec-15,-4832330,,,
(주)에이텍티앤,224110,Dec-16,-52664,,,
(주)에이텍티앤,224110,Dec-17,-20599054,,-20992870,
(주)에이텍티앤,224110,Dec-18,-721034,,-5329722,
(주)에이텍티앤,224110,Dec-19,-1818194,,-16194561,
(주)에이트원,230980,Dec-16,2950403,,,
(주)에이트원,230980,Dec-17,-14867347,,-14867347,
(주)에이트원,230980,Dec-18,-10292453,,-8034331,
(주)에이트원,230980,Dec-19,7443938,,359835,
(주)에이티세미콘,89530,Dec-11,-41408872,,,
(주)에이티세미콘,89530,Dec-12,-32812567,,,
(주)에이티세미콘,89530,Dec-13,-28130665,,-28079143,
(주)에이티세미콘,89530,Dec-14,-7245662,,,
(주)에이티세미콘,89530,Dec-15,-95220,,,
(주)에이티세미콘,89530,Dec-16,9377735,,,
(주)에이티세미콘,89530,Dec-17,1705620,,,
(주)에이티세미콘,89530,Dec-18,-18638240,,-18275981,
(주)에이티세미콘,89530,Dec-19,-49089116,,-48388133,
(주)에이팩트,200470,Dec-11,-11111548,,,
(주)에이팩트,200470,Dec-12,-22693667,,,
(주)에이팩트,200470,Dec-13,-8220782,,,
(주)에이팩트,200470,Dec-14,76583,,,
(주)에이팩트,200470,Dec-15,-16335689,,,
(주)에이팩트,200470,Dec-16,911891,,,
(주)에이팩트,200470,Dec-17,-11418188,,,
(주)에이팩트,200470,Dec-18,-43683015,,,
(주)에이팩트,200470,Dec-19,-39832080,,,
(주)에이프로,262260,Dec-16,,,,
(주)에이프로,262260,Dec-17,,,,
(주)에이프로,262260,Dec-18,-200506,,,
(주)에이프로,262260,Dec-19,-3474460,,,
(주)에이프로젠,7460,Dec-11,-10421762,,-18738696,
(주)에이프로젠,7460,Dec-12,-15397149,,14952473,
(주)에이프로젠,7460,Dec-13,-1582561,,,
(주)에이프로젠,7460,Dec-14,9747210,,,
(주)에이프로젠,7460,Dec-15,-28754,,,
(주)에이프로젠,7460,Dec-16,-1336540,,,
(주)에이프로젠,7460,Dec-17,-84678572,,-84433785,
(주)에이프로젠,7460,Dec-18,-210116216,,-210047140,
(주)에이프로젠,7460,Dec-19,-86448537,,-151412662,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,1455499,,,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,-735607,,,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,-939567,,-919688,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,349322,,,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,-118990,,,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,-11618567,,-11190254,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,-113828620,,-113232065,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,-98635575,,-98343865,
(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,17983575,,17964403,
(주)에이프릴바이오,397030,Dec-19,-732747,,,
(주)에이플러스에셋어드바이저,244920,Mar-11,,,,
(주)에이플러스에셋어드바이저,244920,Mar-12,,,,
(주)에이플러스에셋어드바이저,244920,Mar-13,,,,
(주)에이플러스에셋어드바이저,244920,Dec-14,,,,
(주)에이플러스에셋어드바이저,244920,Dec-15,,,,
(주)에이플러스에셋어드바이저,244920,Dec-16,,,,
(주)에이플러스에셋어드바이저,244920,Dec-17,,,,
(주)에이플러스에셋어드바이저,244920,Dec-18,,,,
(주)에이플러스에셋어드바이저,244920,Dec-19,-5292613,,-26063021,
(주)에치에프알,230240,Dec-15,,,,
(주)에치에프알,230240,Dec-16,,,,
(주)에치에프알,230240,Dec-17,,,,
(주)에치에프알,230240,Dec-18,6632207,,4442281,
(주)에치에프알,230240,Dec-19,-22146698,,-13439413,
(주)에코마케팅,230360,Dec-13,,,,
(주)에코마케팅,230360,Dec-14,-1365611,,-1275611,
(주)에코마케팅,230360,Dec-15,-2188241,,-2188241,
(주)에코마케팅,230360,Dec-16,-51336337,,-51336337,
(주)에코마케팅,230360,Dec-17,2428777,,4099384,
(주)에코마케팅,230360,Dec-18,-13186841,,-12463458,
(주)에코마케팅,230360,Dec-19,11150528,,26298949,
(주)에코프로,86520,Dec-11,-23716094,,,
(주)에코프로,86520,Dec-12,-5562789,,,
(주)에코프로,86520,Dec-13,-24229531,,,
(주)에코프로,86520,Dec-14,-17705272,,,
(주)에코프로,86520,Dec-15,-32968361,,,
(주)에코프로,86520,Dec-16,-34062934,,-98537366,
(주)에코프로,86520,Dec-17,-23893184,,-102921941,
(주)에코프로,86520,Dec-18,2210950,,-106473863,
(주)에코프로,86520,Dec-19,-16297769,,-215133944,
(주)에코프로비엠,247540,Dec-16,,,,
(주)에코프로비엠,247540,Dec-17,,,,
(주)에코프로비엠,247540,Dec-18,-72968000,,,
(주)에코프로비엠,247540,Dec-19,-182264929,,,
(주)에프알텍,73540,Dec-11,360807,,,
(주)에프알텍,73540,Dec-12,-6961677,,,
(주)에프알텍,73540,Dec-13,-9151105,,,
(주)에프알텍,73540,Dec-14,-7660794,,-6257785,
(주)에프알텍,73540,Dec-15,-1338490,,-1145549,
(주)에프알텍,73540,Dec-16,-3664819,,-2150974,
(주)에프알텍,73540,Dec-17,-4384749,,-3492066,
(주)에프알텍,73540,Dec-18,707927,,2234973,
(주)에프알텍,73540,Dec-19,-4699421,,-2963524,
(주)에프앤가이드,64850,Dec-11,,,,
(주)에프앤가이드,64850,Dec-12,,,,
(주)에프앤가이드,64850,Dec-13,,,,
(주)에프앤가이드,64850,Dec-14,,,,
(주)에프앤가이드,64850,Dec-15,,,,
(주)에프앤가이드,64850,Dec-16,,,,
(주)에프앤가이드,64850,Dec-17,-4110759,,,
(주)에프앤가이드,64850,Dec-18,-10093649,,,
(주)에프앤가이드,64850,Dec-19,-4550999,,-4394548,
(주)에프앤리퍼블릭,64090,Dec-11,-6318903,,-5591548,
(주)에프앤리퍼블릭,64090,Dec-12,2484251,,2470877,
(주)에프앤리퍼블릭,64090,Dec-13,-96286,,-89672,
(주)에프앤리퍼블릭,64090,Dec-14,3522643,,,
(주)에프앤리퍼블릭,64090,Dec-15,-3481434,,-2483557,
(주)에프앤리퍼블릭,64090,Dec-16,-1558460,,-391451,
(주)에프앤리퍼블릭,64090,Dec-17,-62966130,,-62479845,
(주)에프앤리퍼블릭,64090,Dec-18,1089647,,1976941,
(주)에프앤리퍼블릭,64090,Dec-19,-1241600,,-390072,
(주)에프앤에프홀딩스,7700,Dec-11,-2829012,,-2829012,
(주)에프앤에프홀딩스,7700,Dec-12,-10878827,,-10880184,
(주)에프앤에프홀딩스,7700,Dec-13,-32331873,,-32339175,
(주)에프앤에프홀딩스,7700,Dec-14,-457354,,-453062,
(주)에프앤에프홀딩스,7700,Dec-15,-4643995,,-4649622,
(주)에프앤에프홀딩스,7700,Dec-16,16657878,,16722878,
(주)에프앤에프홀딩스,7700,Dec-17,-39349483,,-38791528,
(주)에프앤에프홀딩스,7700,Dec-18,-39731050,,-33042879,
(주)에프앤에프홀딩스,7700,Dec-19,-114383545,,-109362206,
(주)에프에스엔,214270,Dec-15,,,,
(주)에프에스엔,214270,Dec-16,73771,,665331,
(주)에프에스엔,214270,Dec-17,-2372578,,-642740,
(주)에프에스엔,214270,Dec-18,-51056490,,-30796050,
(주)에프에스엔,214270,Dec-19,-8317373,,-3418482,
(주)에프에스티,36810,Dec-11,-15763461,,,
(주)에프에스티,36810,Dec-12,-15920282,,,
(주)에프에스티,36810,Dec-13,-620215,,-583424,
(주)에프에스티,36810,Dec-14,-2576121,,-2592827,
(주)에프에스티,36810,Dec-15,-23174337,,-23144516,
(주)에프에스티,36810,Dec-16,-7917841,,-7902380,
(주)에프에스티,36810,Dec-17,-5891902,,-5917564,
(주)에프에스티,36810,Dec-18,-9001788,,-9011056,
(주)에프에스티,36810,Dec-19,-31119826,,-23529071,
(주)에프엔씨엔터테인먼트,173940,Dec-11,,,,
(주)에프엔씨엔터테인먼트,173940,Dec-12,-7498264,,-7834167,
(주)에프엔씨엔터테인먼트,173940,Dec-13,-900519,,877793,
(주)에프엔씨엔터테인먼트,173940,Dec-14,-36622007,,-31557706,
(주)에프엔씨엔터테인먼트,173940,Dec-15,9590554,,8638753,
(주)에프엔씨엔터테인먼트,173940,Dec-16,-39070054,,-29869282,
(주)에프엔씨엔터테인먼트,173940,Dec-17,-194918,,-4082914,
(주)에프엔씨엔터테인먼트,173940,Dec-18,7001439,,1332836,
(주)에프엔씨엔터테인먼트,173940,Dec-19,-2997871,,-1956171,
(주)엑사이엔씨,54940,Dec-11,-1715940,,-5908422,
(주)엑사이엔씨,54940,Dec-12,-1569116,,-4148201,
(주)엑사이엔씨,54940,Dec-13,-810218,,-4124164,
(주)엑사이엔씨,54940,Dec-14,-1027118,,-7501563,
(주)엑사이엔씨,54940,Dec-15,-747628,,-5796459,
(주)엑사이엔씨,54940,Dec-16,-12292063,,-11960015,
(주)엑사이엔씨,54940,Dec-17,-3325292,,-5506635,
(주)엑사이엔씨,54940,Dec-18,-4890112,,-881998,
(주)엑사이엔씨,54940,Dec-19,-3288215,,-837490,
(주)엑세스바이오인코퍼레이션,950130,Dec-12,-2412570,,-2295500,
(주)엑세스바이오인코퍼레이션,950130,Dec-13,-8451405,,-6217475,
(주)엑세스바이오인코퍼레이션,950130,Dec-14,-14657220,,-27083231,
(주)엑세스바이오인코퍼레이션,950130,Dec-15,-513519,,29878,
(주)엑세스바이오인코퍼레이션,950130,Dec-16,-5374869,,-11774847,
(주)엑세스바이오인코퍼레이션,950130,Dec-17,-16912765,,-11642397,
(주)엑세스바이오인코퍼레이션,950130,Dec-18,-9894674,,-4871719,
(주)엑세스바이오인코퍼레이션,950130,Dec-19,171246,,3193486,
(주)엑셈,205100,Dec-14,,,,
(주)엑셈,205100,Dec-15,2275567,,2386206,
(주)엑셈,205100,Dec-16,-7013835,,-8496051,
(주)엑셈,205100,Dec-17,-9344878,,-12158405,
(주)엑셈,205100,Dec-18,-9431230,,-10879117,
(주)엑셈,205100,Dec-19,3041445,,2002806,
(주)엑시콘,92870,Dec-11,-93120,,-93120,
(주)엑시콘,92870,Dec-12,-9052242,,-8459277,
(주)엑시콘,92870,Dec-13,-14219883,,-14054034,
(주)엑시콘,92870,Dec-14,-5626524,,-5527752,
(주)엑시콘,92870,Dec-15,-16068685,,-16068685,
(주)엑시콘,92870,Dec-16,-12311038,,-11385506,
(주)엑시콘,92870,Dec-17,-4747542,,-4758361,
(주)엑시콘,92870,Dec-18,-12844743,,-12895161,
(주)엑시콘,92870,Dec-19,-3423641,,-3366566,
(주)엔바이오니아,317870,Dec-12,,,,
(주)엔바이오니아,317870,Dec-13,,,,
(주)엔바이오니아,317870,Dec-14,,,,
(주)엔바이오니아,317870,Dec-15,,,,
(주)엔바이오니아,317870,Dec-16,,,,
(주)엔바이오니아,317870,Dec-17,-3670171,,,
(주)엔바이오니아,317870,Dec-18,462613,,,
(주)엔바이오니아,317870,Dec-19,-7956053,,,
(주)엔비티,236810,Dec-14,,,,
(주)엔비티,236810,Dec-15,,,,
(주)엔비티,236810,Dec-16,,,,
(주)엔비티,236810,Dec-17,,,,
(주)엔비티,236810,Dec-18,-27334,,80113,
(주)엔비티,236810,Dec-19,611002,,621002,
(주)엔시스,333620,Dec-17,,,,
(주)엔시스,333620,Dec-18,,,,
(주)엔시스,333620,Dec-19,-4809610,,,
(주)엔씨소프트,36570,Dec-11,-120264610,,-127420320,
(주)엔씨소프트,36570,Dec-12,-124349468,,-146451179,
(주)엔씨소프트,36570,Dec-13,-205502167,,-213641451,
(주)엔씨소프트,36570,Dec-14,-164266401,,-175532315,
(주)엔씨소프트,36570,Dec-15,-519504677,,-516851615,
(주)엔씨소프트,36570,Dec-16,-119839460,,-138664241,
(주)엔씨소프트,36570,Dec-17,-490329272,,-459622828,
(주)엔씨소프트,36570,Dec-18,-2479997,,68346556,
(주)엔씨소프트,36570,Dec-19,-371515535,,-234237266,
(주)엔아이스틸,8260,Dec-11,-13070727,,,
(주)엔아이스틸,8260,Dec-12,-12487979,,,
(주)엔아이스틸,8260,Dec-13,-23986841,,,
(주)엔아이스틸,8260,Dec-14,-21899863,,,
(주)엔아이스틸,8260,Dec-15,-31265012,,,
(주)엔아이스틸,8260,Dec-16,-41247039,,,
(주)엔아이스틸,8260,Dec-17,-46450977,,,
(주)엔아이스틸,8260,Dec-18,-14971619,,,
(주)엔아이스틸,8260,Dec-19,-16591963,,,
(주)엔에스,217820,Dec-13,-1955678,,,
(주)엔에스,217820,Dec-14,-3503999,,,
(주)엔에스,217820,Dec-15,-1680921,,,
(주)엔에스,217820,Dec-16,-1805650,,-3821582,
(주)엔에스,217820,Dec-17,-331665,,-1094775,
(주)엔에스,217820,Dec-18,-9535783,,-9538319,
(주)엔에스,217820,Dec-19,-1944551,,-2014848,
(주)엔에스엔,31860,Dec-11,1757319,,-580489,
(주)엔에스엔,31860,Dec-12,2194608,,-28697204,
(주)엔에스엔,31860,Dec-13,2274849,,3067138,
(주)엔에스엔,31860,Dec-14,8646690,,8646690,
(주)엔에스엔,31860,Dec-15,7313750,,4956632,
(주)엔에스엔,31860,Dec-16,-15124853,,-15961341,
(주)엔에스엔,31860,Dec-17,-5244290,,3265906,
(주)엔에스엔,31860,Dec-18,-599632,,2604565,
(주)엔에스엔,31860,Dec-19,-34244806,,-29127785,
(주)엔에이치엔벅스,104200,Dec-11,8557526,,8204731,
(주)엔에이치엔벅스,104200,Dec-12,1315013,,1328663,
(주)엔에이치엔벅스,104200,Dec-13,-5961424,,,
(주)엔에이치엔벅스,104200,Dec-14,-12949240,,,
(주)엔에이치엔벅스,104200,Dec-15,-16317146,,,
(주)엔에이치엔벅스,104200,Dec-16,8947639,,16120696,
(주)엔에이치엔벅스,104200,Dec-17,11508962,,8491337,
(주)엔에이치엔벅스,104200,Dec-18,2414752,,4841142,
(주)엔에이치엔벅스,104200,Dec-19,-5265401,,-4063971,
(주)엔에프씨,265740,Dec-17,-5490586,,-5492981,
(주)엔에프씨,265740,Dec-18,-16546987,,-16542152,
(주)엔에프씨,265740,Dec-19,-5224736,,-5224736,
(주)엔이능률,53290,Dec-11,-2674327,,-2815111,
(주)엔이능률,53290,Dec-12,-11360802,,-11360802,
(주)엔이능률,53290,Dec-13,-5385638,,-5104326,
(주)엔이능률,53290,Dec-14,-4881409,,-4898029,
(주)엔이능률,53290,Dec-15,-7824204,,-7841813,
(주)엔이능률,53290,Dec-16,-8175616,,-8179733,
(주)엔이능률,53290,Dec-17,-2360094,,-2363958,
(주)엔이능률,53290,Dec-18,-12407251,,,
(주)엔이능률,53290,Dec-19,-6094784,,,
(주)엔젠바이오,354200,Dec-19,-7261382,,,
(주)엔지스테크널러지,208860,Dec-15,-2536689,,,
(주)엔지스테크널러지,208860,Dec-16,-5221165,,,
(주)엔지스테크널러지,208860,Dec-17,978321,,,
(주)엔지스테크널러지,208860,Dec-18,-14504260,,,
(주)엔지스테크널러지,208860,Dec-19,-32166531,,-21277600,
(주)엔지켐생명과학,183490,Dec-11,,,,
(주)엔지켐생명과학,183490,Dec-12,,,,
(주)엔지켐생명과학,183490,Dec-13,,,,
(주)엔지켐생명과학,183490,Dec-14,,,,
(주)엔지켐생명과학,183490,Dec-15,-5583343,,,
(주)엔지켐생명과학,183490,Dec-16,4180777,,,
(주)엔지켐생명과학,183490,Dec-17,-475595,,,
(주)엔지켐생명과학,183490,Dec-18,-36090456,,-36038238,
(주)엔지켐생명과학,183490,Dec-19,-17935303,,-18057483,
(주)엔케이,85310,Dec-11,-12171790,,-7908111,
(주)엔케이,85310,Dec-12,-14795258,,-9685205,
(주)엔케이,85310,Dec-13,2718743,,-3964989,
(주)엔케이,85310,Dec-14,-16901650,,-12735550,
(주)엔케이,85310,Dec-15,19879715,,20223221,
(주)엔케이,85310,Dec-16,-21027798,,-17953865,
(주)엔케이,85310,Dec-17,-1287541,,-6130375,
(주)엔케이,85310,Dec-18,14731583,,27395083,
(주)엔케이,85310,Dec-19,5852356,,5643466,
(주)엔케이맥스,182400,Dec-12,,,,
(주)엔케이맥스,182400,Dec-13,-1046880,,-834240,
(주)엔케이맥스,182400,Dec-14,-2268497,,-467550,
(주)엔케이맥스,182400,Dec-15,-5443999,,-3358623,
(주)엔케이맥스,182400,Dec-16,-22311409,,-19750967,
(주)엔케이맥스,182400,Dec-17,-8241010,,-6026980,
(주)엔케이맥스,182400,Dec-18,-36400828,,-33117341,
(주)엔케이맥스,182400,Dec-19,16267573,,14883713,
(주)엔켐,348370,Dec-13,,,,
(주)엔켐,348370,Dec-14,,,,
(주)엔켐,348370,Dec-15,,,,
(주)엔켐,348370,Dec-16,,,,
(주)엔켐,348370,Dec-17,,,,
(주)엔켐,348370,Dec-18,,,,
(주)엔켐,348370,Dec-19,-15887744,,-19717934,
(주)엔텔스,69410,Dec-11,-7010829,,,
(주)엔텔스,69410,Dec-12,-4277322,,-4191067,
(주)엔텔스,69410,Dec-13,-2165512,,-2175002,
(주)엔텔스,69410,Dec-14,-7222726,,-7296032,
(주)엔텔스,69410,Dec-15,-1453535,,-1461930,
(주)엔텔스,69410,Dec-16,2952147,,2927367,
(주)엔텔스,69410,Dec-17,1130826,,1306915,
(주)엔텔스,69410,Dec-18,-1524525,,-1598528,
(주)엔텔스,69410,Dec-19,820117,,789951,
(주)엔투텍,227950,Dec-15,,,,
(주)엔투텍,227950,Dec-16,,,,
(주)엔투텍,227950,Dec-17,,,,
(주)엔투텍,227950,Dec-18,3337522,,3337522,
(주)엔피,291230,Dec-18,,,,
(주)엔피,291230,Dec-19,,,,
(주)엔피디,198080,Dec-11,,,,
(주)엔피디,198080,Dec-12,,,,
(주)엔피디,198080,Dec-13,,,,
(주)엔피디,198080,Dec-14,,,,
(주)엔피디,198080,Dec-15,,,,
(주)엔피디,198080,Dec-16,-11353169,,-11760175,
(주)엔피디,198080,Dec-17,-22591142,,-23363352,
(주)엔피디,198080,Dec-18,247488,,-3878749,
(주)엔피디,198080,Dec-19,1103377,,-17361309,
(주)엔피케이,48830,Dec-11,-5763101,,-4215619,
(주)엔피케이,48830,Dec-12,-201802,,-96843,
(주)엔피케이,48830,Dec-13,-2307768,,-2989943,
(주)엔피케이,48830,Dec-14,-8537455,,-9362320,
(주)엔피케이,48830,Dec-15,-12639817,,-12444540,
(주)엔피케이,48830,Dec-16,-3898951,,-3289618,
(주)엔피케이,48830,Dec-17,-11875130,,-14188142,
(주)엔피케이,48830,Dec-18,-13731879,,-9366504,
(주)엔피케이,48830,Dec-19,-6616499,,-1067337,
(주)엘디티,96870,Dec-11,-4587388,,,
(주)엘디티,96870,Dec-12,-4610625,,,
(주)엘디티,96870,Dec-13,-2401378,,,
(주)엘디티,96870,Dec-14,-1863522,,,
(주)엘디티,96870,Dec-15,-1137897,,,
(주)엘디티,96870,Dec-16,1494002,,,
