회사명,거래소코드,회계년도,매입채무(IFRS)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),장기매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),장기매출채권(IFRS연결)(천원)
(주)용평리조트,070960,2017/12,1754700,1754700,88733136,0,88763915,0
(주)용평리조트,070960,2018/12,1469446,1469446,21778893,0,21812667,0
(주)용평리조트,070960,2019/12,1737450,1737450,21051199,0,21086261,0
(주)우리기술,032820,2011/12,671612,664984,5984590,0,5985470,0
(주)우리기술,032820,2012/12,1350265,1351856,6481476,0,6461415,0
(주)우리기술,032820,2013/12,332036,734632,4427230,0,5504357,0
(주)우리기술,032820,2014/12,570614,1510361,5046870,0,6371202,0
(주)우리기술,032820,2015/12,2440035,2458390,9259251,0,9235039,0
(주)우리기술,032820,2016/12,1963542,1963541,11741435,0,11741435,0
(주)우리기술,032820,2017/12,2342592,2476483,10871621,0,10989735,0
(주)우리기술,032820,2018/12,996542,1744229,5336497,0,5853428,0
(주)우리기술,032820,2019/12,1651064,4638104,6322345,0,8229841,0
(주)우리넷,115440,2011/12,2704667,,10591510,413936,,
(주)우리넷,115440,2012/12,2419860,,12121049,356578,,
(주)우리넷,115440,2013/12,1955325,,9465677,602281,,
(주)우리넷,115440,2014/12,799589,,10771237,0,,
(주)우리넷,115440,2015/12,4589605,,10782049,16271,,
(주)우리넷,115440,2016/12,2654657,,14326940,13400,,
(주)우리넷,115440,2017/12,4771398,,13290341,10528,,
(주)우리넷,115440,2018/12,2713738,,13919753,7657,,
(주)우리넷,115440,2019/12,7461757,7461757,26778031,0,26778031,13400
(주)우리로,046970,2012/12,503753,,4917980,0,,
(주)우리로,046970,2013/12,1213570,,9237947,0,,
(주)우리로,046970,2014/12,2366459,,9840373,0,,
(주)우리로,046970,2015/12,1992676,5012347,8584146,0,12809570,0
(주)우리로,046970,2016/12,2772755,4322661,9801150,0,12921979,0
(주)우리로,046970,2017/12,1828564,4583900,8792078,0,11983131,0
(주)우리로,046970,2018/12,5682263,7383699,11303152,0,15147143,0
(주)우리로,046970,2019/12,9140460,9861680,13717271,0,17646689,0
(주)우성,006980,2011/12,10112661,15236449,42284367,0,43309963,0
(주)우성,006980,2012/12,10169956,12476939,46101847,0,47140114,0
(주)우성,006980,2013/12,11523497,14585634,48578262,0,49207809,0
(주)우성,006980,2014/12,9250425,12346287,44471414,0,45178729,0
(주)우성,006980,2015/12,11077127,12984101,40455154,0,41000046,0
(주)우성,006980,2016/12,7183570,9421691,44222631,0,45441984,0
(주)우성,006980,2017/12,12243094,14361593,48997565,0,50389117,0
(주)우성,006980,2018/12,12800765,16296078,51234815,0,56247495,0
(주)우성,006980,2019/12,29299211,31418407,58435082,0,61680763,0
(주)우신시스템,017370,2011/12,20510049,28329988,0,0,608545,0
(주)우신시스템,017370,2012/12,17842262,26830045,24520924,0,37328021,0
(주)우신시스템,017370,2013/12,22309919,40916999,33097107,0,69643251,0
(주)우신시스템,017370,2014/12,20850090,39598110,42721628,0,81783955,0
(주)우신시스템,017370,2015/12,18279257,44271637,35409323,0,87034289,0
(주)우신시스템,017370,2016/12,14309570,37613287,34438939,0,79685450,0
(주)우신시스템,017370,2017/12,15604289,36765647,30794697,0,71721416,0
(주)우신시스템,017370,2018/12,14216306,37437013,57482494,0,101990654,0
(주)우신시스템,017370,2019/12,17109835,39988411,28266507,0,74088144,0
(주)우양,103840,2019/12,16026336,,12374567,0,,
(주)우정바이오,215380,2015/12,,,,,,
(주)우정바이오,215380,2016/12,,,,,,
(주)우정바이오,215380,2017/12,1592776,,3791203,0,,
(주)우정바이오,215380,2018/12,4240210,,2929032,0,,
(주)우정바이오,215380,2019/12,1879843,,3134128,0,,
(주)우주일렉트로닉스,065680,2011/12,3423694,13446461,20847367,0,31329605,0
(주)우주일렉트로닉스,065680,2012/12,4750739,6881120,33702414,0,33825315,0
(주)우주일렉트로닉스,065680,2013/12,2344898,3394217,30272721,0,28323747,0
(주)우주일렉트로닉스,065680,2014/12,2565930,4339862,28940755,0,28530571,0
(주)우주일렉트로닉스,065680,2015/12,2616902,3300335,27000984,0,25588410,0
(주)우주일렉트로닉스,065680,2016/12,3572248,4099565,34442082,0,31512466,0
(주)우주일렉트로닉스,065680,2017/12,3955628,4238895,27712677,0,26981662,0
(주)우주일렉트로닉스,065680,2018/12,2744727,2878975,26811276,0,27265703,0
(주)우주일렉트로닉스,065680,2019/12,2539781,2606438,28124804,0,28338988,0
(주)우진,105840,2011/12,6127618,7283839,9050399,0,13741591,0
(주)우진,105840,2012/12,8904367,11275100,17103347,0,24887920,0
(주)우진,105840,2013/12,6919197,12292736,8683663,0,17541280,0
(주)우진,105840,2014/12,4858352,10414120,12772679,0,24854686,24189
(주)우진,105840,2015/12,3579532,7931021,9854568,0,20171817,24189
(주)우진,105840,2016/12,6031983,11228797,25068277,0,39842898,24189
(주)우진,105840,2017/12,3618475,7867087,7101265,0,18963691,24189
(주)우진,105840,2018/12,2784267,4610548,6104491,0,13820907,24189
(주)우진,105840,2019/12,2293870,6859056,8079985,0,19857623,164911
(주)우진아이엔에스,010400,2018/12,3790777,3790875,16697457,0,16697457,0
(주)우진아이엔에스,010400,2019/12,8080752,8080852,31048207,0,31048207,0
(주)우진플라임,049800,2011/12,24643792,26382424,38368273,18267,40296214,18267
(주)우진플라임,049800,2012/12,27712589,30452078,47108613,18872,46684138,18872
(주)우진플라임,049800,2013/12,33615505,38757582,45611161,414972,47522430,414972
(주)우진플라임,049800,2014/12,34286890,42605469,48639446,802322,48637529,802322
(주)우진플라임,049800,2015/12,31945216,29447843,46740905,101124,41757282,101124
(주)우진플라임,049800,2016/12,42142554,40505523,60757091,97278,55102724,97278
(주)우진플라임,049800,2017/12,37587121,36027709,77515892,315760,71592794,315760
(주)우진플라임,049800,2018/12,34939511,33526777,58965667,41971,50463990,41971
(주)우진플라임,049800,2019/12,35986790,33612126,58736384,9093,50774108,9093
(주)웅진,016880,2011/12,84736371,230745299,162331117,0,437912279,51626
(주)웅진,016880,2012/12,147906489,192374209,186764204,0,227468574,0
(주)웅진,016880,2013/12,11486165,67124532,71912969,16795156,139661889,16795156
(주)웅진,016880,2014/12,11192323,67260757,70827905,10462556,143185214,10462556
(주)웅진,016880,2015/12,9402420,44155315,41326927,0,77439923,0
(주)웅진,016880,2016/12,7118485,44553444,49078623,0,85221005,0
(주)웅진,016880,2017/12,5119550,51602700,41778850,0,82176594,0
(주)웅진,016880,2018/12,6888023,55773447,46456475,0,85536450,0
(주)웅진,016880,2019/12,7039131,56090962,45826326,0,217013385,1070165
(주)웅진씽크빅,095720,2011/12,15385465,14922670,125071141,5000,136411616,5000
(주)웅진씽크빅,095720,2012/12,13499957,11318275,86787390,172000,93514186,172000
(주)웅진씽크빅,095720,2013/12,10062703,10062703,89121442,377879,89121442,377879
(주)웅진씽크빅,095720,2014/12,9577994,10138294,90256471,279583,94813315,279583
(주)웅진씽크빅,095720,2015/12,11789007,12329864,146736585,266246,152287284,266246
(주)웅진씽크빅,095720,2016/12,5408871,5873873,148876437,243746,155591766,243746
(주)웅진씽크빅,095720,2017/12,5359005,6341157,151950213,22000,158432066,22000
(주)웅진씽크빅,095720,2018/12,4711970,5907641,147459921,2385886,154430044,2385886
(주)웅진씽크빅,095720,2019/12,6909204,7578684,129194087,1070165,136725383,1070165
(주)원림,005820,2011/12,3106266,,10852175,0,,
(주)원림,005820,2012/12,3778588,,9228697,0,,
(주)원림,005820,2013/12,3798684,4750611,8383316,0,23115223,0
(주)원림,005820,2014/12,4003344,4816487,8678100,0,19961760,0
(주)원림,005820,2015/12,3384731,3540283,7828234,0,19333356,0
(주)원림,005820,2016/12,3922240,4139127,7338740,0,18518616,0
(주)원림,005820,2017/12,2994812,3221296,7256830,0,17087257,0
(주)원림,005820,2018/12,3293605,4344881,7137073,0,18468497,0
(주)원림,005820,2019/12,3037438,4191293,6310275,0,19530042,0
(주)원바이오젠,307280,2018/12,,,,,,
(주)원바이오젠,307280,2019/12,,,,,,
(주)원익,032940,2011/12,5620918,7409056,11596347,0,15758864,0
(주)원익,032940,2012/12,5625266,6483684,14265673,0,18122146,0
(주)원익,032940,2013/12,6511707,7526311,13653009,0,17903541,0
(주)원익,032940,2014/12,5114275,5929863,11382265,0,15277577,0
(주)원익,032940,2015/12,4094788,6048090,8157319,0,13881834,0
(주)원익,032940,2016/12,2203039,3526320,7495211,0,12863925,0
(주)원익,032940,2017/12,2473185,4363189,4373409,0,10329928,0
(주)원익,032940,2018/12,3081685,4825556,4064757,0,12166015,0
(주)원익,032940,2019/12,2902551,3921203,7798584,0,11495269,0
(주)원익머트리얼즈,104830,2011/12,6597952,,6783860,0,,
(주)원익머트리얼즈,104830,2012/12,5812679,,7254759,0,,
(주)원익머트리얼즈,104830,2013/12,8560340,8560340,12530127,0,11636233,0
(주)원익머트리얼즈,104830,2014/12,8411850,8856706,13000509,0,11518764,0
(주)원익머트리얼즈,104830,2015/12,8893827,9480291,13189860,0,8505579,0
(주)원익머트리얼즈,104830,2016/12,8502309,9480605,13252347,0,9261282,0
(주)원익머트리얼즈,104830,2017/12,8585275,9025196,16390635,0,11747943,0
(주)원익머트리얼즈,104830,2018/12,11375922,11364054,23735234,0,23790191,0
(주)원익머트리얼즈,104830,2019/12,10654492,12136542,25706651,0,18534273,0
(주)원익아이피에스,240810,2016/12,26048199,26048199,27879271,0,27879272,0
(주)원익아이피에스,240810,2017/12,38310238,38310238,38795148,0,38803773,0
(주)원익아이피에스,240810,2018/12,36944832,36944831,15378187,0,15397459,0
(주)원익아이피에스,240810,2019/12,67577362,67577362,29415450,0,29516326,0
(주)원익큐브,014190,2011/12,16314314,,45104443,0,,
(주)원익큐브,014190,2012/12,11774199,,38268027,0,,
(주)원익큐브,014190,2013/12,10928869,11157264,32810059,0,34470807,0
(주)원익큐브,014190,2014/12,11636956,11706856,35482556,0,37115145,0
(주)원익큐브,014190,2015/12,14903879,14963810,41991054,0,42218566,0
(주)원익큐브,014190,2016/12,18429837,18528149,48766518,0,49087947,0
(주)원익큐브,014190,2017/12,14468321,14581645,49061716,0,49449892,0
(주)원익큐브,014190,2018/12,10154120,10172930,42505598,0,42871813,0
(주)원익큐브,014190,2019/12,14458439,14516148,47832184,0,48163722,0
(주)원익큐엔씨,074600,2011/12,2192612,5981160,7793468,0,20511527,0
(주)원익큐엔씨,074600,2012/12,2109267,4910529,7512577,171215,15244734,171215
(주)원익큐엔씨,074600,2013/12,4057874,5994678,8574563,171215,16486258,171215
(주)원익큐엔씨,074600,2014/12,3242926,6275591,9227412,171215,14608498,171215
(주)원익큐엔씨,074600,2015/12,3166948,6244122,7995006,171215,15109594,171215
(주)원익큐엔씨,074600,2016/12,4868756,7915690,10016501,171215,17417949,171215
(주)원익큐엔씨,074600,2017/12,6201630,9432396,12928969,69168,20577350,69168
(주)원익큐엔씨,074600,2018/12,9021214,20587165,12478930,120890,24891154,120890
(주)원익큐엔씨,074600,2019/12,6944216,11258537,13010604,28215,23691504,28215
(주)원익피앤이,131390,2011/12,4115678,,4622969,0,,
(주)원익피앤이,131390,2012/12,4104108,,4564477,0,,
(주)원익피앤이,131390,2013/12,2412454,,3648235,0,,
(주)원익피앤이,131390,2014/12,2839278,2271112,4104914,0,4630666,0
(주)원익피앤이,131390,2015/12,7487583,8121241,4064717,0,5192601,0
(주)원익피앤이,131390,2016/12,9706801,9369305,10094011,0,10469745,0
(주)원익피앤이,131390,2017/12,648896,544180,10351929,0,11327341,0
(주)원익피앤이,131390,2018/12,18012000,17446237,15657270,0,16637556,0
(주)원익피앤이,131390,2019/12,15789024,12887841,36248875,0,39443465,0
(주)원익홀딩스,030530,2011/12,54513496,61111448,41848936,0,49910828,0
(주)원익홀딩스,030530,2012/12,18230747,24043426,9178549,0,17710722,0
(주)원익홀딩스,030530,2013/12,66364513,74924853,38138438,0,51085345,0
(주)원익홀딩스,030530,2014/12,73574449,82431155,70375206,0,81910976,0
(주)원익홀딩스,030530,2015/12,18213373,27690254,37647140,0,46000163,0
(주)원익홀딩스,030530,2016/12,14223335,23703940,14236911,0,23682208,0
(주)원익홀딩스,030530,2017/12,11654614,20239022,35211537,0,46716011,0
(주)원익홀딩스,030530,2018/12,5244319,17483509,6238185,0,29783605,0
(주)원익홀딩스,030530,2019/12,12646242,24551078,11648330,0,29267210,0
(주)원일특강,012620,2011/12,9752409,9752409,76049323,0,76400486,0
(주)원일특강,012620,2012/12,12518031,12518031,70919490,0,71606308,0
(주)원일특강,012620,2013/12,10871313,10871313,76420940,0,74823118,0
(주)원일특강,012620,2014/12,13509850,13509850,75946360,0,76442563,0
(주)원일특강,012620,2015/12,11166488,11166488,79324188,0,79763654,0
(주)원일특강,012620,2016/12,11024646,11024646,70843167,0,71612128,0
(주)원일특강,012620,2017/12,16011791,16946580,77814530,0,81155373,0
(주)원일특강,012620,2018/12,9918722,10371909,73767861,0,79792091,0
(주)원일특강,012620,2019/12,13461318,16386530,83898023,0,87686930,0
(주)원풍,008370,2011/12,9774559,10082875,15986081,0,16725370,0
(주)원풍,008370,2012/12,8226748,8474169,14664412,0,15368118,0
(주)원풍,008370,2013/12,7488729,7826404,14269198,0,14931485,0
(주)원풍,008370,2014/12,4739218,5290431,14807477,0,14930532,0
(주)원풍,008370,2015/12,4410632,4774000,13080709,0,12927639,0
(주)원풍,008370,2016/12,4901255,5600987,13831334,0,13607721,0
(주)원풍,008370,2017/12,4762901,5296851,12328330,0,12189545,0
(주)원풍,008370,2018/12,4820397,4980132,13270799,0,13033468,0
(주)원풍,008370,2019/12,4072170,3983876,12966242,0,12416165,0
(주)월덱스,101160,2011/12,1816190,6381802,6663089,0,12157777,0
(주)월덱스,101160,2012/12,927228,6067798,10850994,0,9466141,0
(주)월덱스,101160,2013/12,1871234,4358899,15415859,0,9680374,0
(주)월덱스,101160,2014/12,1976643,5289401,17357109,0,10447845,0
(주)월덱스,101160,2015/12,1493358,3779685,14251257,4286902,9483409,0
(주)월덱스,101160,2016/12,3543090,4351201,16016941,6315365,12111501,0
(주)월덱스,101160,2017/12,2834680,4594437,17391405,1403414,13830996,0
(주)월덱스,101160,2018/12,2608637,6531617,20545231,1430735,24569799,37001
(주)월덱스,101160,2019/12,3599593,4682933,19703665,1135117,22249218,37001
(주)웨이버스,336060,2019/12,,,,,,
(주)웨이브일렉트로닉스,095270,2011/12,3008411,3728371,4704599,0,5649877,0
(주)웨이브일렉트로닉스,095270,2012/12,4615191,4905890,4702382,0,6347588,0
(주)웨이브일렉트로닉스,095270,2013/12,10453232,8812020,9910744,0,9390284,0
(주)웨이브일렉트로닉스,095270,2014/12,5864433,5081836,8338702,0,6344516,0
(주)웨이브일렉트로닉스,095270,2015/12,4975463,4703601,5817564,0,5495377,0
(주)웨이브일렉트로닉스,095270,2016/12,9722914,10246147,13537073,0,20920600,0
(주)웨이브일렉트로닉스,095270,2017/12,3875446,4181902,8389619,0,10763277,0
(주)웨이브일렉트로닉스,095270,2018/12,5725916,6006586,11517199,0,10410002,0
(주)웨이브일렉트로닉스,095270,2019/12,5052482,5387932,11605636,0,11442223,0
(주)웰크론,065950,2011/12,4303155,24014032,9011411,0,39057458,55001
(주)웰크론,065950,2012/12,5473582,34696245,8314907,0,59919697,0
(주)웰크론,065950,2013/12,5518905,26562429,8600292,0,47400102,0
(주)웰크론,065950,2014/12,6247563,26078263,8450298,0,56796135,0
(주)웰크론,065950,2015/12,8262909,33071460,6582379,0,48264909,0
(주)웰크론,065950,2016/12,12311931,44660091,8519549,0,68766812,0
(주)웰크론,065950,2017/12,9045609,46141189,8952553,0,86998403,0
(주)웰크론,065950,2018/12,8606369,44776852,9714525,0,97497841,0
(주)웰크론,065950,2019/12,5984975,50735883,9322997,0,61758310,0
(주)웰크론한텍,076080,2011/12,4732891,18691948,14621429,0,27917625,0
(주)웰크론한텍,076080,2012/12,9323544,26904120,7032407,0,49582832,0
(주)웰크론한텍,076080,2013/12,12242950,19154536,20573300,0,37163058,0
(주)웰크론한텍,076080,2014/12,7706947,16900184,19642752,0,46121361,0
(주)웰크론한텍,076080,2015/12,11871499,21266785,21252044,0,42774864,0
(주)웰크론한텍,076080,2016/12,25162991,30479540,29391648,0,57525235,0
(주)웰크론한텍,076080,2017/12,19266770,34506771,28242852,0,75689289,0
(주)웰크론한텍,076080,2018/12,23995487,34549705,41589940,0,84539292,0
(주)웰크론한텍,076080,2019/12,43371220,43370397,49133910,0,49379962,0
(주)웹스,196700,2015/12,1331753,1331753,3128296,0,3128296,0
(주)웹스,196700,2016/12,2114305,3082089,3162448,0,2920310,0
(주)웹스,196700,2017/12,1489376,1403910,3819649,0,3509099,0
(주)웹스,196700,2018/12,1059924,1586240,4895834,0,5254040,0
(주)웹스,196700,2019/12,1058944,1371320,3214694,0,3335458,0
(주)웹젠,069080,2011/12,0,0,6739555,0,11712953,0
(주)웹젠,069080,2012/12,0,0,4693403,0,7144010,0
(주)웹젠,069080,2013/12,0,0,4413505,0,7335210,0
(주)웹젠,069080,2014/12,0,0,11829411,0,12827491,0
(주)웹젠,069080,2015/12,0,0,31631049,0,33110546,0
(주)웹젠,069080,2016/12,0,0,27350984,0,28192303,0
(주)웹젠,069080,2017/12,0,0,23682674,0,23776343,0
(주)웹젠,069080,2018/12,0,0,30075520,0,30562630,0
(주)웹젠,069080,2019/12,0,0,35400328,0,35389986,0
(주)위니아,071460,2016/12,80194697,81148118,75718518,0,66654582,0
(주)위니아,071460,2017/12,91144229,91331791,68309656,0,61286996,0
(주)위니아,071460,2018/12,87168307,86928147,25928270,0,29529004,0
(주)위니아,071460,2019/12,93295457,101627065,39663670,0,70379991,0
(주)위닉스,044340,2011/12,12861986,19267069,16956031,0,22973218,0
(주)위닉스,044340,2012/12,5939714,11581196,14587167,0,20908488,0
(주)위닉스,044340,2013/12,27549665,35751421,27185863,0,32317766,0
(주)위닉스,044340,2014/12,9685172,17875282,22690251,0,29196005,0
(주)위닉스,044340,2015/12,9571289,16183932,18065931,0,23816764,0
(주)위닉스,044340,2016/12,10798651,18190517,26795965,0,24866248,0
(주)위닉스,044340,2017/12,16237002,23787353,31529627,0,32744539,0
(주)위닉스,044340,2018/12,24664048,30538239,34883168,0,33106736,0
(주)위닉스,044340,2019/12,23587660,30918350,45106661,0,37938555,0
(주)위메이드,112040,2011/12,0,200488,28629092,0,31593890,0
(주)위메이드,112040,2012/12,0,0,23273351,0,25815558,0
(주)위메이드,112040,2013/12,0,0,28784977,0,29335980,0
(주)위메이드,112040,2014/12,0,0,26317656,0,26458073,0
(주)위메이드,112040,2015/12,0,0,31365533,0,34689079,0
(주)위메이드,112040,2016/12,0,0,23728341,0,31715712,0
